"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3451","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Sat May 24 02:34:46 UTC 2025","passed","Sat May 24 02:34:50 UTC 2025","Run these test in serial mode for each user","","",""
"","10640","Enable Request Registration at page level and validate it on the FE page - User: Client-Elite-1-Existing","Chrome","Sat May 24 02:28:50 UTC 2025","passed","Sat May 24 02:29:00 UTC 2025","Run these tests in serial for each client","","",""
"","3275","User Signup: Elite account type signup - Accurate Setup Pricing Displayed","Chrome","Sat May 24 02:36:47 UTC 2025","passed","Sat May 24 02:36:50 UTC 2025","Sign Up","","",""
"","6935","Authenticate new client","setup","Sat May 24 02:27:50 UTC 2025","passed","Sat May 24 02:27:57 UTC 2025","Authenticate SuperUser user and create a new client","","",""
"","5680","Create Contact - User: Client-Engage-1-Existing","Chrome","Sat May 24 02:34:34 UTC 2025","passed","Sat May 24 02:34:40 UTC 2025","Run these test in serial mode for each user","","",""
"","3093","Create Contact - User: Client-Elite-1-Existing","Chrome","Sat May 24 02:34:43 UTC 2025","passed","Sat May 24 02:34:46 UTC 2025","Run these test in serial mode for each user","","",""
"","27113","Create New Widget - Type: prime-map-search - User: Client-Elite-1-Existing","Chrome","Sat May 24 02:31:17 UTC 2025","failed","Sat May 24 02:31:45 UTC 2025","Create a New Widget and delete it after the test","","",""
"","5560","Delete All Agents - User: Client-Core-1-Existing","Chrome","Sat May 24 02:35:17 UTC 2025","passed","Sat May 24 02:35:23 UTC 2025","Run these test in serial mode for each user","","",""
"","231","Verify the created custom list appears in FE Basic Search - Client: Client-Engage-2-Existing","Chrome","Sat May 24 02:33:58 UTC 2025","skipped","Sat May 24 02:33:58 UTC 2025","Run these tests in serial mode","","",""
"","4830","Delete created Search Page - User: Client-Core-1-Existing","Chrome","Sat May 24 02:28:45 UTC 2025","passed","Sat May 24 02:28:50 UTC 2025","Run these tests in serial for each client","","",""
"","3122","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Sat May 24 02:36:21 UTC 2025","passed","Sat May 24 02:36:24 UTC 2025","Sign Up","","",""
"","5775","Create New Widget - Type: ai-smart-search - User: Client-Engage-1-Existing","Chrome","Sat May 24 02:29:58 UTC 2025","passed","Sat May 24 02:30:03 UTC 2025","Create a New Widget and delete it after the test","","",""
