"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9338","Create Search Page - User: Client-Engage-1-Existing","Chrome","Mon Apr 21 18:16:47 UTC 2025","passed","Mon Apr 21 18:16:56 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","4946","Create Contact - User: Client-Elite-1-Existing","Chrome","Mon Apr 21 18:15:49 UTC 2025","passed","Mon Apr 21 18:15:54 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","9651","Create Supplemental Listing - User: Client-Engage-1-Existing","Chrome","Mon Apr 21 18:19:19 UTC 2025","passed","Mon Apr 21 18:19:29 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","5811","Save Other Settings - User: Client-Engage-1-Existing","Chrome","Mon Apr 21 18:16:47 UTC 2025","passed","Mon Apr 21 18:16:52 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","14886","Create Agent - User: Client-Engage-1-Existing","Chrome","Mon Apr 21 18:15:59 UTC 2025","passed","Mon Apr 21 18:16:14 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","501","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Mon Apr 21 18:19:42 UTC 2025","skipped","Mon Apr 21 18:19:42 UTC 2025","Sign Up","","",""
"","9901","Create Search Page - User: Client-Elite-1-Existing","Chrome","Mon Apr 21 18:17:03 UTC 2025","passed","Mon Apr 21 18:17:13 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","802","User Signup: Regular signup Completes Successfully","Chrome","Mon Apr 21 18:19:40 UTC 2025","skipped","Mon Apr 21 18:19:40 UTC 2025","Sign Up","","",""
"","5840","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Mon Apr 21 18:16:34 UTC 2025","passed","Mon Apr 21 18:16:40 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","450","User Signup: Free setup signup Completes Successfully","Chrome","Mon Apr 21 18:19:41 UTC 2025","skipped","Mon Apr 21 18:19:42 UTC 2025","Sign Up","","",""
"","6523","Delete created Search Page - User: Client-Engage-1-Existing","Chrome","Mon Apr 21 18:16:56 UTC 2025","passed","Mon Apr 21 18:17:03 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","8222","Create New Wdiget - Type: market-report - User: Client-Engage-1-Existing","Chrome","Mon Apr 21 18:18:16 UTC 2025","passed","Mon Apr 21 18:18:24 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","9524","Visual validation of the Address Search Fron Page - User: Client-Elite-1-Existing","Chrome","Mon Apr 21 18:17:07 UTC 2025","passed","Mon Apr 21 18:17:16 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","5840","Search by Agent Name","Chrome","Mon Apr 21 18:19:47 UTC 2025","passed","Mon Apr 21 18:19:53 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","10223","Create New Wdiget - Type: listings-carousel - User: Client-Elite-1-Existing","Chrome","Mon Apr 21 18:19:38 UTC 2025","passed","Mon Apr 21 18:19:49 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","5077","Delete All Contacts - User: Client-Engage-1-Existing","Chrome","Mon Apr 21 18:15:44 UTC 2025","passed","Mon Apr 21 18:15:49 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","5413","Save Your Properties Settings - User: Client-Engage-1-Existing","Chrome","Mon Apr 21 18:16:27 UTC 2025","passed","Mon Apr 21 18:16:33 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
