"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","397","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Thu Mar 20 22:28:42 UTC 2025","skipped","Thu Mar 20 22:28:42 UTC 2025","Sign Up","","",""
"","5279","Create Lead - User: Client-Platinum-1-Existing","Chrome","Thu Mar 20 22:28:29 UTC 2025","passed","Thu Mar 20 22:28:34 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","7074","Create Lead - User: Client-Elite-1-Existing","Chrome","Thu Mar 20 22:28:34 UTC 2025","passed","Thu Mar 20 22:28:41 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","444","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Thu Mar 20 22:28:45 UTC 2025","skipped","Thu Mar 20 22:28:45 UTC 2025","Sign Up","","",""
"","389","User Signup: Free setup signup Completes Successfully","Chrome","Thu Mar 20 22:28:42 UTC 2025","skipped","Thu Mar 20 22:28:43 UTC 2025","Sign Up","","",""
"","5322","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Thu Mar 20 22:28:24 UTC 2025","passed","Thu Mar 20 22:28:29 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","20206","Create Saved Link - User: Client-Elite-1-Existing","Chrome","Thu Mar 20 22:28:33 UTC 2025","passed","Thu Mar 20 22:28:53 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website > Sub-menu: Saved Links","","",""
"","371","User Signup: Elite account type signup Completes Successfully","Chrome","Thu Mar 20 22:28:46 UTC 2025","skipped","Thu Mar 20 22:28:46 UTC 2025","Sign Up","","",""
"","438","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Thu Mar 20 22:28:44 UTC 2025","skipped","Thu Mar 20 22:28:44 UTC 2025","Sign Up","","",""
"","276","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Thu Mar 20 22:28:45 UTC 2025","skipped","Thu Mar 20 22:28:45 UTC 2025","Sign Up","","",""
"","420","User Signup: Developer partner code signup Completes Successfully","Chrome","Thu Mar 20 22:28:44 UTC 2025","skipped","Thu Mar 20 22:28:45 UTC 2025","Sign Up","","",""
