"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","463","Verify the created custom list appears in FE Basic Search - Client: Client-Engage-2-Existing","Chrome","Sat May 24 02:58:44 UTC 2025","skipped","Sat May 24 02:58:44 UTC 2025","Run these tests in serial mode","","",""
"","18967","Create Saved Link - User: Client-Elite-1-Existing","Chrome","Sat May 24 02:54:23 UTC 2025","passed","Sat May 24 02:54:42 UTC 2025","Create Saved Link and delete it after the test","","",""
"","12025","Client can modify and save branding colors. Branding colors are displayed as expected in FE search page - Client: Client-Engage-New","Chrome","Sat May 24 02:53:20 UTC 2025","passed","Sat May 24 02:53:32 UTC 2025","Branding Colors Test - Client-Engage-New","","",""
"","7733","Create Supplemental Listing - User: Client-Core-1-Existing","Chrome","Sat May 24 02:53:12 UTC 2025","passed","Sat May 24 02:53:20 UTC 2025","Create a new supplemental listing and then delete it for each user","","",""
"","7901","Client can perform a search in Advanced Search FE page and the number of results is 25 - User: Client-Elite-1-Existing","Chrome","Sat May 24 02:57:43 UTC 2025","passed","Sat May 24 02:57:51 UTC 2025","User: Client-Elite-1-Existing","","",""
"","0","Client can perform a search in Email Update Sign Up FE page and the number of results is 25 - User: Client-Elite-1-Existing","Chrome","Sat May 24 02:57:57 UTC 2025","skipped","Sat May 24 02:57:57 UTC 2025","User: Client-Elite-1-Existing","","",""
"","5212","Create Lead - User: Client-Elite-1-Existing","Chrome","Sat May 24 02:52:58 UTC 2025","passed","Sat May 24 02:53:03 UTC 2025","Sub-menu: Create","","",""
"","3225","Search by Agent ID","Chrome","Sat May 24 03:01:46 UTC 2025","passed","Sat May 24 03:01:49 UTC 2025","Sub-menu: Agent/Office/Listing Search","","",""
"","26671","Create New Widget - Type: prime-map-search - User: Client-Elite-1-Existing","Chrome","Sat May 24 02:56:23 UTC 2025","failed","Sat May 24 02:56:50 UTC 2025","Create a New Widget and delete it after the test","","",""
"","4032","Save Social Settings - User: Client-Engage-1-Existing","Chrome","Sat May 24 02:56:54 UTC 2025","passed","Sat May 24 02:56:58 UTC 2025","User: Client-Engage-1-Existing","","",""
"","6908","Create New Widget - Type: virtual-showings - User: Client-Engage-1-Existing","Chrome","Sat May 24 02:55:12 UTC 2025","passed","Sat May 24 02:55:18 UTC 2025","Create a New Widget and delete it after the test","","",""
"","6405","Client can perform a search in Listing ID Search FE page and the number of results is 25 - User: Client-Core-1-Existing","Chrome","Sat May 24 02:58:12 UTC 2025","passed","Sat May 24 02:58:19 UTC 2025","User: Client-Core-1-Existing","","",""
"","4020","Search by Office ID","Chrome","Sat May 24 03:01:49 UTC 2025","passed","Sat May 24 03:01:53 UTC 2025","Sub-menu: Agent/Office/Listing Search","","",""
"","10388","Create Agent - User: Client-Core-1-Existing","Chrome","Sat May 24 02:59:14 UTC 2025","passed","Sat May 24 02:59:25 UTC 2025","Run these test in serial mode for each user","","",""
"","5086","Create New Widget - Type: virtual-showings - User: Client-Elite-1-Existing","Chrome","Sat May 24 02:55:38 UTC 2025","passed","Sat May 24 02:55:43 UTC 2025","Create a New Widget and delete it after the test","","",""
"","4632","Delete All Agents - User: Client-Engage-1-Existing","Chrome","Sat May 24 02:59:10 UTC 2025","passed","Sat May 24 02:59:14 UTC 2025","Run these test in serial mode for each user","","",""
"","6428","Client can perform a search in Map Search FE page and the number of results is 100 - User: Client-Elite-1-Existing","Chrome","Sat May 24 02:57:51 UTC 2025","passed","Sat May 24 02:57:57 UTC 2025","User: Client-Elite-1-Existing","","",""
"","14084","Client can perform a search in Basic Search FE page and the number of results is 25 - User: Client-Engage-1-Existing","Chrome","Sat May 24 02:57:15 UTC 2025","passed","Sat May 24 02:57:29 UTC 2025","User: Client-Engage-1-Existing","","",""
"","3496","Delete All Contacts - User: Client-Core-1-Existing","Chrome","Sat May 24 02:59:33 UTC 2025","passed","Sat May 24 02:59:37 UTC 2025","Run these test in serial mode for each user","","",""
"","6902","Create New Widget - Type: market-report - User: Client-Engage-1-Existing","Chrome","Sat May 24 02:55:09 UTC 2025","passed","Sat May 24 02:55:16 UTC 2025","Create a New Widget and delete it after the test","","",""
"","9046","Authenticate ClientEngage_2_Existing user","setup","Sat May 24 02:52:15 UTC 2025","passed","Sat May 24 02:52:24 UTC 2025","","","",""
"","5547","Create Contact - User: Client-Engage-1-Existing","Chrome","Sat May 24 02:59:16 UTC 2025","passed","Sat May 24 02:59:21 UTC 2025","Run these test in serial mode for each user","","",""
"","9321","Authenticate ClientElite_2_Existing user","setup","Sat May 24 02:52:05 UTC 2025","passed","Sat May 24 02:52:15 UTC 2025","","","",""
