"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3317","Delete created custom Location List - Client: Client-Engage-2-Existing","Chrome","Thu Jun 05 15:52:58 UTC 2025","passed","Thu Jun 05 15:53:01 UTC 2025","Run these tests in serial mode","","",""
"","6601","Create Search Page - User: Client-Engage-1-Existing","Chrome","Thu Jun 05 15:51:53 UTC 2025","passed","Thu Jun 05 15:51:59 UTC 2025","Run these tests in serial for each client","","",""
"","8460","Client can modify and save branding colors. Branding colors are displayed as expected in FE search page - Client: Client-Engage-New","Chrome","Thu Jun 05 15:51:51 UTC 2025","passed","Thu Jun 05 15:52:00 UTC 2025","Branding Colors Test - Client-Engage-New","","",""
"","16132","Should update MLS Custom Display name and verify it on front-end search page - User: Client-Engage-2-Existing","Chrome","Thu Jun 05 15:52:44 UTC 2025","passed","Thu Jun 05 15:53:00 UTC 2025","MLS Global Settings Test - User: Client-Engage-2-Existing","","",""
"","7891","Search by Office ID","Chrome","Thu Jun 05 15:53:25 UTC 2025","passed","Thu Jun 05 15:53:33 UTC 2025","Sub-menu: Agent/Office/Listing Search","","",""
"","3071","Save Your Properties Settings - User: Client-Engage-1-Existing","Chrome","Thu Jun 05 15:52:22 UTC 2025","passed","Thu Jun 05 15:52:25 UTC 2025","User: Client-Engage-1-Existing","","",""
"","5388","Should edit MLS core field and verify it displays on front-end details page - User: Client-Engage-New","Chrome","Thu Jun 05 15:52:44 UTC 2025","passed","Thu Jun 05 15:52:49 UTC 2025","MLS Core Fields Settings Test - User: Client-Engage-New","","",""
"","2882","Save Other Settings - User: Client-Engage-1-Existing","Chrome","Thu Jun 05 15:52:25 UTC 2025","passed","Thu Jun 05 15:52:28 UTC 2025","User: Client-Engage-1-Existing","","",""
"","9376","Client can perform a search in Basic Search FE page and the number of results is 25 - User: Client-Engage-1-Existing","Chrome","Thu Jun 05 15:52:27 UTC 2025","passed","Thu Jun 05 15:52:37 UTC 2025","User: Client-Engage-1-Existing","","",""
"","5080","Client can perform a search in Advanced Search FE page and the number of results is 25 - User: Client-Core-1-Existing","Chrome","Thu Jun 05 15:52:38 UTC 2025","passed","Thu Jun 05 15:52:43 UTC 2025","User: Client-Core-1-Existing","","",""
"","3681","Save Map Settings - User: Client-Engage-1-Existing","Chrome","Thu Jun 05 15:52:21 UTC 2025","passed","Thu Jun 05 15:52:25 UTC 2025","User: Client-Engage-1-Existing","","",""
