"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25655","User Signup: Regular signup Completes Successfully","Chrome","Mon Mar 24 19:29:40 UTC 2025","failed","Mon Mar 24 19:30:06 UTC 2025","Sign Up","","",""
"","25811","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 24 19:32:20 UTC 2025","failed","Mon Mar 24 19:32:46 UTC 2025","Sign Up","","",""
"","25653","User Signup: Developer partner code signup Completes Successfully","Chrome","Mon Mar 24 19:34:59 UTC 2025","failed","Mon Mar 24 19:35:25 UTC 2025","Sign Up","","",""
"","24926","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 24 19:34:07 UTC 2025","failed","Mon Mar 24 19:34:32 UTC 2025","Sign Up","","",""
"","11851","Create Agent - User: Client-Elite-1-Existing","Chrome","Mon Mar 24 19:28:42 UTC 2025","passed","Mon Mar 24 19:28:54 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","24937","User Signup: Elite account type signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 24 19:39:20 UTC 2025","failed","Mon Mar 24 19:39:45 UTC 2025","Sign Up","","",""
"","25884","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 24 19:35:52 UTC 2025","failed","Mon Mar 24 19:36:18 UTC 2025","Sign Up","","",""
"","13228","Authenticate ClientElite_1_Existing user","setup","Mon Mar 24 19:28:00 UTC 2025","passed","Mon Mar 24 19:28:13 UTC 2025","","","",""
"","4597","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Mon Mar 24 19:28:39 UTC 2025","passed","Mon Mar 24 19:28:44 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","4353","Delete All Agents - User: Client-Platinum-1-Existing","Chrome","Mon Mar 24 19:28:38 UTC 2025","passed","Mon Mar 24 19:28:42 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","12456","Create Agent - User: Client-Platinum-1-Existing","Chrome","Mon Mar 24 19:28:25 UTC 2025","passed","Mon Mar 24 19:28:37 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","23535","Authenticate ClientPlatinum_1_Existing user","setup","Mon Mar 24 19:28:00 UTC 2025","passed","Mon Mar 24 19:28:23 UTC 2025","","","",""
"","23978","User Signup: Godaddy partner code signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 24 19:37:36 UTC 2025","failed","Mon Mar 24 19:38:00 UTC 2025","Sign Up","","",""
"","7698","Create Lead - User: Client-Platinum-1-Existing","Chrome","Mon Mar 24 19:29:00 UTC 2025","passed","Mon Mar 24 19:29:07 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","25674","User Signup: Hals-off signup Completes Successfully","Chrome","Mon Mar 24 19:33:14 UTC 2025","failed","Mon Mar 24 19:33:39 UTC 2025","Sign Up","","",""
"","25450","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 24 19:30:33 UTC 2025","failed","Mon Mar 24 19:30:58 UTC 2025","Sign Up","","",""
"","26943","User Signup: Lite account type signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 24 19:41:07 UTC 2025","failed","Mon Mar 24 19:41:34 UTC 2025","Sign Up","","",""
"","24977","User Signup: Free setup signup Completes Successfully","Chrome","Mon Mar 24 19:31:26 UTC 2025","failed","Mon Mar 24 19:31:51 UTC 2025","Sign Up","","",""
"","24678","User Signup: Elite account type signup Completes Successfully","Chrome","Mon Mar 24 19:38:27 UTC 2025","failed","Mon Mar 24 19:38:52 UTC 2025","Sign Up","","",""
"","5786","Create Lead - User: Client-Elite-1-Existing","Chrome","Mon Mar 24 19:29:07 UTC 2025","passed","Mon Mar 24 19:29:13 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","5578","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Mon Mar 24 19:28:54 UTC 2025","passed","Mon Mar 24 19:29:00 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","4416","Create Contact - User: Client-Elite-1-Existing","Chrome","Mon Mar 24 19:28:35 UTC 2025","passed","Mon Mar 24 19:28:39 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","4890","Delete All Contacts - User: Client-Platinum-1-Existing","Chrome","Mon Mar 24 19:28:30 UTC 2025","passed","Mon Mar 24 19:28:35 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","18817","Create Saved Link - User: Client-Elite-1-Existing","Chrome","Mon Mar 24 19:29:05 UTC 2025","passed","Mon Mar 24 19:29:24 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website > Sub-menu: Saved Links","","",""
"","25668","User Signup: Lite account type signup Completes Successfully","Chrome","Mon Mar 24 19:40:14 UTC 2025","failed","Mon Mar 24 19:40:39 UTC 2025","Sign Up","","",""
"","21668","Create Saved Link - User: Client-Platinum-1-Existing","Chrome","Mon Mar 24 19:28:44 UTC 2025","passed","Mon Mar 24 19:29:05 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website > Sub-menu: Saved Links","","",""
"","24731","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Mon Mar 24 19:36:45 UTC 2025","failed","Mon Mar 24 19:37:09 UTC 2025","Sign Up","","",""
"","4855","Create Contact - User: Client-Platinum-1-Existing","Chrome","Mon Mar 24 19:28:25 UTC 2025","passed","Mon Mar 24 19:28:29 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
