"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5507","Delete All Agents - User: Client-Platinum-1-Existing","Chrome","Fri Mar 14 15:33:25 UTC 2025","passed","Fri Mar 14 15:33:30 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","15191","Create Agent - User: Client-Platinum-1-Existing","Chrome","Fri Mar 14 15:33:10 UTC 2025","passed","Fri Mar 14 15:33:25 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","228","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Fri Mar 14 15:33:50 UTC 2025","skipped","Fri Mar 14 15:33:51 UTC 2025","Sign Up","","",""
"","7280","Create Contact - User: Client-Platinum-1-Existing","Chrome","Fri Mar 14 15:33:10 UTC 2025","passed","Fri Mar 14 15:33:17 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","279","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Fri Mar 14 15:33:50 UTC 2025","skipped","Fri Mar 14 15:33:50 UTC 2025","Sign Up","","",""
"","297","User Signup: Regular signup Completes Successfully","Chrome","Fri Mar 14 15:33:49 UTC 2025","skipped","Fri Mar 14 15:33:50 UTC 2025","Sign Up","","",""
"","208","User Signup: Developer partner code signup Completes Successfully","Chrome","Fri Mar 14 15:33:51 UTC 2025","skipped","Fri Mar 14 15:33:51 UTC 2025","Sign Up","","",""
"","237","User Signup: Elite account type signup Completes Successfully","Chrome","Fri Mar 14 15:33:52 UTC 2025","skipped","Fri Mar 14 15:33:52 UTC 2025","Sign Up","","",""
"","12464","Authenticate ClientElite_1_Existing user","setup","Fri Mar 14 15:32:54 UTC 2025","passed","Fri Mar 14 15:33:06 UTC 2025","","","",""
"","211","User Signup: Elite account type signup - Accurate Setup Pricing Displayed","Chrome","Fri Mar 14 15:33:52 UTC 2025","skipped","Fri Mar 14 15:33:53 UTC 2025","Sign Up","","",""
"","5892","Delete All Contacts - User: Client-Platinum-1-Existing","Chrome","Fri Mar 14 15:33:17 UTC 2025","passed","Fri Mar 14 15:33:23 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","193","User Signup: Lite account type signup - Accurate Setup Pricing Displayed","Chrome","Fri Mar 14 15:33:53 UTC 2025","skipped","Fri Mar 14 15:33:53 UTC 2025","Sign Up","","",""
"","7782","Create Lead - User: Client-Elite-1-Existing","Chrome","Fri Mar 14 15:33:42 UTC 2025","passed","Fri Mar 14 15:33:50 UTC 2025","Type of user: Client > MW Menu: Clients > Sub-menu: Create","","",""
"","8564","Create Lead - User: Client-Platinum-1-Existing","Chrome","Fri Mar 14 15:33:34 UTC 2025","passed","Fri Mar 14 15:33:42 UTC 2025","Type of user: Client > MW Menu: Clients > Sub-menu: Create","","",""
"","222","User Signup: Godaddy partner code signup - Accurate Setup Pricing Displayed","Chrome","Fri Mar 14 15:33:52 UTC 2025","skipped","Fri Mar 14 15:33:52 UTC 2025","Sign Up","","",""
"","253","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Fri Mar 14 15:33:51 UTC 2025","skipped","Fri Mar 14 15:33:51 UTC 2025","Sign Up","","",""
"","5356","Create Contact - User: Client-Elite-1-Existing","Chrome","Fri Mar 14 15:33:23 UTC 2025","passed","Fri Mar 14 15:33:28 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","478","User Signup: Free setup signup Completes Successfully","Chrome","Fri Mar 14 15:33:50 UTC 2025","skipped","Fri Mar 14 15:33:50 UTC 2025","Sign Up","","",""
"","5815","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Fri Mar 14 15:33:44 UTC 2025","passed","Fri Mar 14 15:33:49 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","272","User Signup: Hals-off signup Completes Successfully","Chrome","Fri Mar 14 15:33:51 UTC 2025","skipped","Fri Mar 14 15:33:51 UTC 2025","Sign Up","","",""
"","12995","Authenticate ClientPlatinum_1_Existing user","setup","Fri Mar 14 15:32:54 UTC 2025","passed","Fri Mar 14 15:33:07 UTC 2025","","","",""
"","206","User Signup: Lite account type signup Completes Successfully","Chrome","Fri Mar 14 15:33:53 UTC 2025","skipped","Fri Mar 14 15:33:53 UTC 2025","Sign Up","","",""
"","5352","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Fri Mar 14 15:33:28 UTC 2025","passed","Fri Mar 14 15:33:34 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","198","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Fri Mar 14 15:33:51 UTC 2025","skipped","Fri Mar 14 15:33:52 UTC 2025","Sign Up","","",""
"","204","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Fri Mar 14 15:33:52 UTC 2025","skipped","Fri Mar 14 15:33:52 UTC 2025","Sign Up","","",""
"","13101","Create Agent - User: Client-Elite-1-Existing","Chrome","Fri Mar 14 15:33:30 UTC 2025","passed","Fri Mar 14 15:33:44 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
