"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","222","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Mon Mar 17 19:59:18 UTC 2025","skipped","Mon Mar 17 19:59:19 UTC 2025","Sign Up","","",""
"","225","User Signup: Elite account type signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 17 19:59:19 UTC 2025","skipped","Mon Mar 17 19:59:20 UTC 2025","Sign Up","","",""
"","215","User Signup: Lite account type signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 17 19:59:20 UTC 2025","skipped","Mon Mar 17 19:59:20 UTC 2025","Sign Up","","",""
"","215","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 17 19:59:17 UTC 2025","skipped","Mon Mar 17 19:59:17 UTC 2025","Sign Up","","",""
"","408","User Signup: Hals-off signup Completes Successfully","Chrome","Mon Mar 17 19:59:17 UTC 2025","skipped","Mon Mar 17 19:59:18 UTC 2025","Sign Up","","",""
"","11941","Authenticate ClientElite_1_Existing user","setup","Mon Mar 17 19:57:43 UTC 2025","passed","Mon Mar 17 19:57:55 UTC 2025","","","",""
"","16189","Create Agent - User: Client-Platinum-1-Existing","Chrome","Mon Mar 17 19:58:33 UTC 2025","passed","Mon Mar 17 19:58:49 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","236","User Signup: Developer partner code signup Completes Successfully","Chrome","Mon Mar 17 19:59:18 UTC 2025","skipped","Mon Mar 17 19:59:18 UTC 2025","Sign Up","","",""
"","8721","Create Lead - User: Client-Platinum-1-Existing","Chrome","Mon Mar 17 19:59:00 UTC 2025","passed","Mon Mar 17 19:59:09 UTC 2025","Type of user: Client > MW Menu: Clients > Sub-menu: Create","","",""
"","8932","Create Lead - User: Client-Elite-1-Existing","Chrome","Mon Mar 17 19:59:09 UTC 2025","passed","Mon Mar 17 19:59:18 UTC 2025","Type of user: Client > MW Menu: Clients > Sub-menu: Create","","",""
"","6327","Create Contact - User: Client-Elite-1-Existing","Chrome","Mon Mar 17 19:58:48 UTC 2025","passed","Mon Mar 17 19:58:54 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","6010","Delete All Agents - User: Client-Platinum-1-Existing","Chrome","Mon Mar 17 19:58:49 UTC 2025","passed","Mon Mar 17 19:58:55 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","291","User Signup: Godaddy partner code signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 17 19:59:19 UTC 2025","skipped","Mon Mar 17 19:59:19 UTC 2025","Sign Up","","",""
"","213","User Signup: Lite account type signup Completes Successfully","Chrome","Mon Mar 17 19:59:20 UTC 2025","skipped","Mon Mar 17 19:59:20 UTC 2025","Sign Up","","",""
"","221","User Signup: Free setup signup Completes Successfully","Chrome","Mon Mar 17 19:59:17 UTC 2025","skipped","Mon Mar 17 19:59:17 UTC 2025","Sign Up","","",""
"","389","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 17 19:59:16 UTC 2025","skipped","Mon Mar 17 19:59:17 UTC 2025","Sign Up","","",""
"","263","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 17 19:59:18 UTC 2025","skipped","Mon Mar 17 19:59:18 UTC 2025","Sign Up","","",""
"","320","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Mon Mar 17 19:59:18 UTC 2025","skipped","Mon Mar 17 19:59:18 UTC 2025","Sign Up","","",""
"","253","User Signup: Regular signup Completes Successfully","Chrome","Mon Mar 17 19:59:16 UTC 2025","skipped","Mon Mar 17 19:59:16 UTC 2025","Sign Up","","",""
"","14449","Create Agent - User: Client-Elite-1-Existing","Chrome","Mon Mar 17 19:58:55 UTC 2025","passed","Mon Mar 17 19:59:10 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","6094","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Mon Mar 17 19:59:10 UTC 2025","passed","Mon Mar 17 19:59:16 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","7773","Create Contact - User: Client-Platinum-1-Existing","Chrome","Mon Mar 17 19:58:33 UTC 2025","passed","Mon Mar 17 19:58:41 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","5973","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Mon Mar 17 19:58:54 UTC 2025","passed","Mon Mar 17 19:59:00 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","318","User Signup: Elite account type signup Completes Successfully","Chrome","Mon Mar 17 19:59:19 UTC 2025","skipped","Mon Mar 17 19:59:19 UTC 2025","Sign Up","","",""
"","21470","Authenticate ClientPlatinum_1_Existing user","setup","Mon Mar 17 19:58:11 UTC 2025","passed","Mon Mar 17 19:58:32 UTC 2025","","","",""
"","6753","Delete All Contacts - User: Client-Platinum-1-Existing","Chrome","Mon Mar 17 19:58:41 UTC 2025","passed","Mon Mar 17 19:58:48 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
