"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","202","Client can perform a search in Email Update Sign Up FE page and the number of results is 25 - User: Client-Core-1-Existing","Chrome","Thu Jun 05 04:27:31 UTC 2025","skipped","Thu Jun 05 04:27:31 UTC 2025","User: Client-Core-1-Existing","","",""
"","259","Edit County List, Verify in FE, and Revert - Client: Client-Engage-2-Existing","Chrome","Thu Jun 05 04:27:47 UTC 2025","skipped","Thu Jun 05 04:27:47 UTC 2025","Run these tests in serial mode","","",""
"","185","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Thu Jun 05 04:28:11 UTC 2025","skipped","Thu Jun 05 04:28:11 UTC 2025","Sign Up","","",""
"","5182","Create New Widget - Type: listings-carousel - User: Client-Engage-1-Existing","Chrome","Thu Jun 05 04:26:51 UTC 2025","passed","Thu Jun 05 04:26:57 UTC 2025","Create a New Widget and delete it after the test","","",""
"","2898","Visual validation of the Address Search Front Page","Chrome","Thu Jun 05 04:28:08 UTC 2025","passed","Thu Jun 05 04:28:10 UTC 2025","Visual validation of the Address Search Front Page - User: Client-Elite-1-Existing","","",""
"","8468","Client can Upgrade and Downgrade account type - User: Client-Engage-New","Chrome","Thu Jun 05 04:27:42 UTC 2025","passed","Thu Jun 05 04:27:50 UTC 2025","User: Client-Engage-New","","",""
"","3936","Create New Widget - Type: virtual-showings - User: Client-Elite-1-Existing","Chrome","Thu Jun 05 04:26:58 UTC 2025","passed","Thu Jun 05 04:27:02 UTC 2025","Create a New Widget and delete it after the test","","",""
"","4009","Delete created Search Page - User: Client-Elite-1-Existing","Chrome","Thu Jun 05 04:26:44 UTC 2025","passed","Thu Jun 05 04:26:48 UTC 2025","Run these tests in serial for each client","","",""
"","6895","Create Agent - User: Client-Engage-1-Existing","Chrome","Thu Jun 05 04:28:18 UTC 2025","passed","Thu Jun 05 04:28:25 UTC 2025","Run these test in serial mode for each user","","",""
"","8906","Enable Request Registration at page level and validate it on the FE page - User: Client-Engage-1-Existing","Chrome","Thu Jun 05 04:26:37 UTC 2025","passed","Thu Jun 05 04:26:46 UTC 2025","Run these tests in serial for each client","","",""
"","3050","Delete created custom Location List - Client: Client-Engage-2-Existing","Chrome","Thu Jun 05 04:27:47 UTC 2025","passed","Thu Jun 05 04:27:50 UTC 2025","Run these tests in serial mode","","",""
"","6518","Authenticate new client","setup","Thu Jun 05 04:26:24 UTC 2025","passed","Thu Jun 05 04:26:31 UTC 2025","Authenticate SuperUser user and create a new client","","",""
"","12507","Authenticate ClientCore_1_Existing user","setup","Thu Jun 05 04:25:56 UTC 2025","passed","Thu Jun 05 04:26:08 UTC 2025","","","",""
"","9284","Authenticate ClientEngage_1_Existing user","setup","Thu Jun 05 04:25:55 UTC 2025","passed","Thu Jun 05 04:26:05 UTC 2025","","","",""
"","4923","Client can perform a search in Listing ID Search FE page and the number of results is 25 - User: Client-Core-1-Existing","Chrome","Thu Jun 05 04:27:29 UTC 2025","passed","Thu Jun 05 04:27:34 UTC 2025","User: Client-Core-1-Existing","","",""
"","217","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Thu Jun 05 04:28:11 UTC 2025","skipped","Thu Jun 05 04:28:11 UTC 2025","Sign Up","","",""
"","2107","New client has API key and can make API requests - User: Client-Engage-New","Chrome","Thu Jun 05 04:26:32 UTC 2025","passed","Thu Jun 05 04:26:34 UTC 2025","User: Client-Engage-New","","",""
"","3238","Save Map Settings - User: Client-Engage-1-Existing","Chrome","Thu Jun 05 04:27:05 UTC 2025","passed","Thu Jun 05 04:27:08 UTC 2025","User: Client-Engage-1-Existing","","",""
"","265","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Thu Jun 05 04:28:11 UTC 2025","skipped","Thu Jun 05 04:28:11 UTC 2025","Sign Up","","",""
"","3006","Save Social Settings - User: Client-Engage-1-Existing","Chrome","Thu Jun 05 04:27:08 UTC 2025","passed","Thu Jun 05 04:27:11 UTC 2025","User: Client-Engage-1-Existing","","",""
