"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5082","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Wed Mar 12 22:39:31 UTC 2025","passed","Wed Mar 12 22:39:36 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","3189","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Wed Mar 12 22:40:14 UTC 2025","passed","Wed Mar 12 22:40:17 UTC 2025","Sign Up","","",""
"","5278","Create Contact - User: Client-Elite-1-Existing","Chrome","Wed Mar 12 22:39:26 UTC 2025","passed","Wed Mar 12 22:39:31 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","6878","Create Contact - User: Client-Platinum-1-Existing","Chrome","Wed Mar 12 22:39:13 UTC 2025","passed","Wed Mar 12 22:39:20 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","21625","User Signup: Regular signup Completes Successfully","Chrome","Wed Mar 12 22:39:52 UTC 2025","passed","Wed Mar 12 22:40:14 UTC 2025","Sign Up","","",""
"","3496","User Signup: Godaddy partner code signup - Accurate Setup Pricing Displayed","Chrome","Wed Mar 12 22:41:41 UTC 2025","passed","Wed Mar 12 22:41:45 UTC 2025","Sign Up","","",""
"","12370","Authenticate ClientPlatinum_1_Existing user","setup","Wed Mar 12 22:38:59 UTC 2025","passed","Wed Mar 12 22:39:11 UTC 2025","","","",""
"","18330","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Wed Mar 12 22:41:23 UTC 2025","passed","Wed Mar 12 22:41:41 UTC 2025","Sign Up","","",""
"","16130","Create Agent - User: Client-Elite-1-Existing","Chrome","Wed Mar 12 22:39:33 UTC 2025","passed","Wed Mar 12 22:39:49 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","12633","Authenticate ClientElite_1_Existing user","setup","Wed Mar 12 22:38:59 UTC 2025","passed","Wed Mar 12 22:39:12 UTC 2025","","","",""
"","3251","User Signup: Elite account type signup - Accurate Setup Pricing Displayed","Chrome","Wed Mar 12 22:42:05 UTC 2025","passed","Wed Mar 12 22:42:09 UTC 2025","Sign Up","","",""
"","17938","User Signup: Free setup signup Completes Successfully","Chrome","Wed Mar 12 22:40:17 UTC 2025","passed","Wed Mar 12 22:40:35 UTC 2025","Sign Up","","",""
"","5872","Delete All Agents - User: Client-Platinum-1-Existing","Chrome","Wed Mar 12 22:39:27 UTC 2025","passed","Wed Mar 12 22:39:33 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","5975","Delete All Contacts - User: Client-Platinum-1-Existing","Chrome","Wed Mar 12 22:39:20 UTC 2025","passed","Wed Mar 12 22:39:26 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","8264","Create Lead - User: Client-Elite-1-Existing","Chrome","Wed Mar 12 22:39:44 UTC 2025","passed","Wed Mar 12 22:39:52 UTC 2025","Type of user: Client > MW Menu: Clients > Sub-menu: Create","","",""
"","18397","User Signup: Hals-off signup Completes Successfully","Chrome","Wed Mar 12 22:40:38 UTC 2025","passed","Wed Mar 12 22:40:56 UTC 2025","Sign Up","","",""
"","5267","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Wed Mar 12 22:39:49 UTC 2025","passed","Wed Mar 12 22:39:55 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","20563","User Signup: Elite account type signup Completes Successfully","Chrome","Wed Mar 12 22:41:45 UTC 2025","passed","Wed Mar 12 22:42:05 UTC 2025","Sign Up","","",""
"","17999","User Signup: Lite account type signup Completes Successfully","Chrome","Wed Mar 12 22:42:09 UTC 2025","passed","Wed Mar 12 22:42:27 UTC 2025","Sign Up","","",""
"","3447","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Wed Mar 12 22:40:56 UTC 2025","passed","Wed Mar 12 22:41:00 UTC 2025","Sign Up","","",""
"","3234","User Signup: Lite account type signup - Accurate Setup Pricing Displayed","Chrome","Wed Mar 12 22:42:27 UTC 2025","passed","Wed Mar 12 22:42:30 UTC 2025","Sign Up","","",""
"","14154","Create Agent - User: Client-Platinum-1-Existing","Chrome","Wed Mar 12 22:39:13 UTC 2025","passed","Wed Mar 12 22:39:27 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","3302","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Wed Mar 12 22:40:35 UTC 2025","passed","Wed Mar 12 22:40:38 UTC 2025","Sign Up","","",""
"","7144","Create Lead - User: Client-Platinum-1-Existing","Chrome","Wed Mar 12 22:39:36 UTC 2025","passed","Wed Mar 12 22:39:44 UTC 2025","Type of user: Client > MW Menu: Clients > Sub-menu: Create","","",""
"","19280","User Signup: Developer partner code signup Completes Successfully","Chrome","Wed Mar 12 22:41:00 UTC 2025","passed","Wed Mar 12 22:41:19 UTC 2025","Sign Up","","",""
"","3748","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Wed Mar 12 22:41:19 UTC 2025","passed","Wed Mar 12 22:41:23 UTC 2025","Sign Up","","",""
