"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4865","Delete created Search Page - User: Client-Elite-1-Existing","Chrome","Thu May 01 23:55:26 UTC 2025","passed","Thu May 01 23:55:31 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","23819","User Signup: Hals-off signup Completes Successfully","Chrome","Thu May 01 23:58:59 UTC 2025","passed","Thu May 01 23:59:23 UTC 2025","Sign Up","","",""
"","2817","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Thu May 01 23:59:23 UTC 2025","passed","Thu May 01 23:59:26 UTC 2025","Sign Up","","",""
"","5397","Save Your Properties Settings - User: Client-Engage-1-Existing","Chrome","Thu May 01 23:54:09 UTC 2025","passed","Thu May 01 23:54:15 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","5161","Create New Wdiget - Type: ai-smart-search - User: Client-Engage-1-Existing","Chrome","Thu May 01 23:56:26 UTC 2025","passed","Thu May 01 23:56:31 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","4878","Create New Wdiget - Type: virtual-showings - User: Client-Engage-1-Existing","Chrome","Thu May 01 23:56:36 UTC 2025","passed","Thu May 01 23:56:41 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","8124","Create Supplemental Listing - User: Client-Elite-1-Existing","Chrome","Thu May 01 23:57:46 UTC 2025","passed","Thu May 01 23:57:54 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","26228","Create New Wdiget - Type: prime-map-search - User: Client-Elite-1-Existing","Chrome","Thu May 01 23:59:05 UTC 2025","failed","Thu May 01 23:59:31 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","4953","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Thu May 01 23:58:24 UTC 2025","passed","Thu May 01 23:58:29 UTC 2025","Sign Up","","",""
"","17707","Set Default Number of Properties Per Page in Results Search Settings and verify in FE page - User: engage_new","Chrome","Thu May 01 23:54:48 UTC 2025","passed","Thu May 01 23:55:06 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","6185","Create New Wdiget - Type: market-report - User: Client-Elite-1-Existing","Chrome","Thu May 01 23:58:03 UTC 2025","passed","Thu May 01 23:58:09 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
