"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7195","Single Query search - Resource: Property - Class: Property - Limit 1 run first chunk","Chrome","Thu May 08 22:52:55 UTC 2025","passed","Thu May 08 22:53:02 UTC 2025","Type of user: Super User > MW Menu: MLS > Sub-menu: Data > Sub-menu: MLS Data Explorer","","",""
"","9658","Authenticate ClientEngage_1_Existing user","setup","Thu May 08 22:46:26 UTC 2025","passed","Thu May 08 22:46:35 UTC 2025","","","",""
"","4345","Delete All Agents - User: Client-Engage-1-Existing","Chrome","Thu May 08 22:47:47 UTC 2025","passed","Thu May 08 22:47:52 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","5547","Create New Wdiget - Type: market-report - User: Client-Engage-1-Existing","Chrome","Thu May 08 22:50:52 UTC 2025","passed","Thu May 08 22:50:58 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","4100","Save Your Properties Settings - User: Client-Engage-1-Existing","Chrome","Thu May 08 22:48:19 UTC 2025","passed","Thu May 08 22:48:23 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","10103","Set Map Refresh Behavior and Desktop Clustering in Global Settings and verify in FE page - User: engage_new","Chrome","Thu May 08 22:48:31 UTC 2025","passed","Thu May 08 22:48:41 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","4450","Create New Wdiget - Type: market-report - User: Client-Elite-1-Existing","Chrome","Thu May 08 22:51:14 UTC 2025","passed","Thu May 08 22:51:18 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","4107","Delete created custom Location List - Client: Client-Engage-2-Existing","Chrome","Thu May 08 22:48:53 UTC 2025","passed","Thu May 08 22:48:57 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Locations","","",""
"","10227","Visual validation of the Address Search Fron Page - User: Client-Elite-1-Existing","Chrome","Thu May 08 22:49:45 UTC 2025","passed","Thu May 08 22:49:55 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","13692","Set Default Number of Properties Per Page in Results Search Settings and verify in FE page - User: engage_new","Chrome","Thu May 08 22:48:57 UTC 2025","passed","Thu May 08 22:49:11 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","9836","Save Search Settings and verify ""Minimum Price"" and Maximum Price"" in FE page - User: engage_new","Chrome","Thu May 08 22:49:11 UTC 2025","passed","Thu May 08 22:49:21 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","361","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Thu May 08 22:52:32 UTC 2025","skipped","Thu May 08 22:52:32 UTC 2025","Sign Up","","",""
"","6305","Create Lead - User: Client-Engage-1-Existing","Chrome","Thu May 08 22:52:06 UTC 2025","passed","Thu May 08 22:52:13 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","10057","Authenticate ClientEngage_2_Existing user","setup","Thu May 08 22:46:26 UTC 2025","passed","Thu May 08 22:46:36 UTC 2025","","","",""
"","10777","Client can Upgrade and Downgrade multi user level - User: Client-Engage-New","Chrome","Thu May 08 22:47:25 UTC 2025","passed","Thu May 08 22:47:36 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Upgrade - User: Client-Engage-New","","",""
"","11572","Create Agent - User: Client-Engage-1-Existing","Chrome","Thu May 08 22:47:36 UTC 2025","passed","Thu May 08 22:47:47 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","4304","Save Other Settings - User: Client-Engage-1-Existing","Chrome","Thu May 08 22:48:27 UTC 2025","passed","Thu May 08 22:48:31 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","303","User Signup: Lite account type signup Completes Successfully","Chrome","Thu May 08 22:52:33 UTC 2025","skipped","Thu May 08 22:52:33 UTC 2025","Sign Up","","",""
"","11789","Create Agent - User: Client-Elite-1-Existing","Chrome","Thu May 08 22:47:37 UTC 2025","passed","Thu May 08 22:47:49 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","9759","Authenticate ClientElite_2_Existing user","setup","Thu May 08 22:46:15 UTC 2025","passed","Thu May 08 22:46:25 UTC 2025","","","",""
"","519","User Signup: Lite account type signup - Accurate Setup Pricing Displayed","Chrome","Thu May 08 22:52:33 UTC 2025","skipped","Thu May 08 22:52:34 UTC 2025","Sign Up","","",""
"","3967","Save Email Settings - User: Client-Engage-1-Existing","Chrome","Thu May 08 22:48:22 UTC 2025","passed","Thu May 08 22:48:26 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","357","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Thu May 08 22:52:31 UTC 2025","skipped","Thu May 08 22:52:32 UTC 2025","Sign Up","","",""
"","490","User Signup: Free setup signup Completes Successfully","Chrome","Thu May 08 22:52:31 UTC 2025","skipped","Thu May 08 22:52:31 UTC 2025","Sign Up","","",""
