"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5178","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Wed May 07 19:18:40 UTC 2025","passed","Wed May 07 19:18:45 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","5420","Create New Wdiget - Type: market-report - User: Client-Elite-1-Existing","Chrome","Wed May 07 19:22:38 UTC 2025","passed","Wed May 07 19:22:44 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","7254","Create New Wdiget - Type: listings-showcase - User: Client-Engage-1-Existing","Chrome","Wed May 07 19:21:29 UTC 2025","passed","Wed May 07 19:21:36 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","19557","Set Default Number of Properties Per Page in Results Search Settings and verify in FE page - User: engage_new","Chrome","Wed May 07 19:19:30 UTC 2025","passed","Wed May 07 19:19:50 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","5922","Create New Wdiget - Type: ai-smart-search - User: Client-Elite-1-Existing","Chrome","Wed May 07 19:22:32 UTC 2025","passed","Wed May 07 19:22:38 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","15204","Enable Request Registration at page level and validate it on the FE page - User: Client-Engage-1-Existing","Chrome","Wed May 07 19:20:14 UTC 2025","passed","Wed May 07 19:20:30 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","2931","New client has API key and can make API requests - User: Engage New","Chrome","Wed May 07 19:21:27 UTC 2025","passed","Wed May 07 19:21:30 UTC 2025","Type of user: Client > MW Menu: Home > Sub-menu: Access Control","","",""
"","4667","Save Other Settings - User: Client-Engage-1-Existing","Chrome","Wed May 07 19:19:25 UTC 2025","passed","Wed May 07 19:19:30 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","301","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Wed May 07 19:22:03 UTC 2025","skipped","Wed May 07 19:22:03 UTC 2025","Sign Up","","",""
"","11655","Global Settings - Email - Change email subject, send preview and verify in Message Center - User: engage_new","Chrome","Wed May 07 19:18:45 UTC 2025","passed","Wed May 07 19:18:57 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","4398","Create Contact - User: Client-Elite-1-Existing","Chrome","Wed May 07 19:17:59 UTC 2025","passed","Wed May 07 19:18:03 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","4820","Delete created Search Page - User: Client-Engage-1-Existing","Chrome","Wed May 07 19:19:56 UTC 2025","passed","Wed May 07 19:20:01 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","247","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Wed May 07 19:22:04 UTC 2025","skipped","Wed May 07 19:22:04 UTC 2025","Sign Up","","",""
"","419","User Signup: Elite account type signup - Accurate Setup Pricing Displayed","Chrome","Wed May 07 19:22:05 UTC 2025","skipped","Wed May 07 19:22:06 UTC 2025","Sign Up","","",""
"","8491","Disable Request Registration at page level and validate it on the FE page - User: Client-Elite-1-Existing","Chrome","Wed May 07 19:20:50 UTC 2025","passed","Wed May 07 19:20:58 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","4329","Delete All Contacts - User: Client-Engage-1-Existing","Chrome","Wed May 07 19:17:55 UTC 2025","passed","Wed May 07 19:17:59 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","263","User Signup: Elite account type signup Completes Successfully","Chrome","Wed May 07 19:22:05 UTC 2025","skipped","Wed May 07 19:22:05 UTC 2025","Sign Up","","",""
"","4389","Delete created Search Page - User: Client-Elite-1-Existing","Chrome","Wed May 07 19:20:10 UTC 2025","passed","Wed May 07 19:20:14 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
