"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21175","Client can perform a search in Advanced Search FE page and the number of results is 25 - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:09:32 UTC 2025","failed","Sun May 25 04:09:53 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","9708","Authenticate ClientCore_1_Existing user","setup","Sun May 25 04:02:52 UTC 2025","passed","Sun May 25 04:03:01 UTC 2025","","","",""
"","5660","Save Details Settings - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:05:41 UTC 2025","passed","Sun May 25 04:05:46 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","7608","Authenticate new client","setup","Sun May 25 04:03:45 UTC 2025","passed","Sun May 25 04:03:53 UTC 2025","Authenticate SuperUser user and create a new client","","",""
"","20755","Client can perform a search in Address Search FE page and the number of results is 25 - User: Client-Core-1-Existing","Chrome","Sun May 25 04:11:03 UTC 2025","failed","Sun May 25 04:11:24 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","21193","Client can perform a search in Map Search FE page and the number of results is 100 - User: Client-Core-1-Existing","Chrome","Sun May 25 04:12:22 UTC 2025","failed","Sun May 25 04:12:44 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","25024","Create Saved Link - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:15:23 UTC 2025","passed","Sun May 25 04:15:48 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website > Sub-menu: Saved Links","","",""
"","4056","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Sun May 25 04:18:32 UTC 2025","passed","Sun May 25 04:18:36 UTC 2025","Sign Up","","",""
"","5441","Search by Agent Name","Chrome","Sun May 25 04:19:40 UTC 2025","passed","Sun May 25 04:19:46 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","1","Disable Request Registration at page level and validate it on the FE page - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:14:49 UTC 2025","skipped","Sun May 25 04:14:49 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","300","Verify the created custom list appears in FE Basic Search - Client: Client-Engage-2-Existing","Chrome","Sun May 25 04:06:16 UTC 2025","skipped","Sun May 25 04:06:16 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Locations","","",""
"","4121","Save Other Settings - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:05:55 UTC 2025","passed","Sun May 25 04:06:00 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","21867","User Signup: Lite account type signup Completes Successfully","Chrome","Sun May 25 04:19:27 UTC 2025","passed","Sun May 25 04:19:49 UTC 2025","Sign Up","","",""
"","23600","User Signup: Free setup signup Completes Successfully","Chrome","Sun May 25 04:18:20 UTC 2025","passed","Sun May 25 04:18:43 UTC 2025","Sign Up","","",""
"","4881","Save Mobile Settings - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:05:52 UTC 2025","passed","Sun May 25 04:05:57 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","292","Edit County List, Verify in FE, and Revert - Client: Client-Engage-2-Existing","Chrome","Sun May 25 04:06:16 UTC 2025","skipped","Sun May 25 04:06:17 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Locations","","",""
"","438","Client can perform a search in Email Update Sign Up Search FE page and the number of results is 25 - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:10:41 UTC 2025","skipped","Sun May 25 04:10:41 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","8184","Create Supplemental Listing - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:17:30 UTC 2025","passed","Sun May 25 04:17:38 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","29417","Enable Request Registration at page level and validate it on the FE page - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:14:55 UTC 2025","failed","Sun May 25 04:15:25 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","9505","Create New Widget - Type: listings-carousel - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:16:00 UTC 2025","passed","Sun May 25 04:16:09 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","11075","Global Settings - Email - Change email subject, send preview and verify in Message Center - User: engage_new","Chrome","Sun May 25 04:05:30 UTC 2025","passed","Sun May 25 04:05:41 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","409","Client can perform a search in Email Update Sign Up Search FE page and the number of results is 25 - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:08:59 UTC 2025","skipped","Sun May 25 04:08:59 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","9121","Create New Widget - Type: virtual-showings - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:15:54 UTC 2025","passed","Sun May 25 04:16:04 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","30967","Authenticate SuperUser user and create a new client","setup","Sun May 25 04:03:14 UTC 2025","passed","Sun May 25 04:03:45 UTC 2025","Authenticate SuperUser user and create a new client","","",""
"","29943","Enable Request Registration at page level and validate it on the FE page - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:14:18 UTC 2025","failed","Sun May 25 04:14:48 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","3569","Delete created Search Page - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:13:18 UTC 2025","passed","Sun May 25 04:13:22 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","7456","Single Query search - Resource: Property - Class: Property - Limit 1 run first chunk","Chrome","Sun May 25 04:20:09 UTC 2025","passed","Sun May 25 04:20:16 UTC 2025","Type of user: Super User > MW Menu: MLS > Sub-menu: Data > Sub-menu: MLS Data Explorer","","",""
"","12204","Client can Upgrade and Downgrade multi user level - User: Client-Engage-New","Chrome","Sun May 25 04:04:05 UTC 2025","passed","Sun May 25 04:04:17 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Upgrade - User: Client-Engage-New","","",""
"","10263","Create New Widget - Type: listings-showcase - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:16:04 UTC 2025","passed","Sun May 25 04:16:14 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","4048","New client can revoke and create new code - User: Engage New","Chrome","Sun May 25 04:17:13 UTC 2025","passed","Sun May 25 04:17:17 UTC 2025","Type of user: Client > MW Menu: Home > Sub-menu: Access Control","","",""
"","21263","Client can perform a search in Basic Search FE page and the number of results is 25 - User: Client-Core-1-Existing","Chrome","Sun May 25 04:11:48 UTC 2025","failed","Sun May 25 04:12:09 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","21329","Client can perform a search in Map Search FE page and the number of results is 100 - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:10:18 UTC 2025","failed","Sun May 25 04:10:39 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","5245","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:04:30 UTC 2025","passed","Sun May 25 04:04:35 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","32423","Create Saved Link - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:14:50 UTC 2025","passed","Sun May 25 04:15:23 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website > Sub-menu: Saved Links","","",""
"","11228","Create Showcase Legacy Widget with Custom Search - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:15:42 UTC 2025","passed","Sun May 25 04:15:53 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: Legacy","","",""
"","4033","Save Social Settings - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:05:51 UTC 2025","passed","Sun May 25 04:05:55 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","3773","Delete created custom Location List - Client: Client-Engage-2-Existing","Chrome","Sun May 25 04:06:17 UTC 2025","passed","Sun May 25 04:06:21 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Locations","","",""
"","4448","Configure all Your Properties settings and verify they are saved - User: engage_new","Chrome","Sun May 25 04:12:56 UTC 2025","passed","Sun May 25 04:13:01 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","27032","Create New Widget - Type: prime-map-search - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:16:40 UTC 2025","failed","Sun May 25 04:17:07 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","26374","Set Map, Great Schools and Walk Score in Details Global Settings and verify in FE page - User: engage_new","Chrome","Sun May 25 04:05:02 UTC 2025","failed","Sun May 25 04:05:28 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","21230","Client can perform a search in Listing ID Search FE page and the number of results is 25 - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:10:51 UTC 2025","failed","Sun May 25 04:11:13 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","8502","Authenticate ClientEngage_2_Existing user","setup","Sun May 25 04:03:11 UTC 2025","passed","Sun May 25 04:03:19 UTC 2025","","","",""
"","4081","Delete All Contacts - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:04:00 UTC 2025","passed","Sun May 25 04:04:04 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","28334","Client can modify and save branding colors. Branding colors are displayed as expected in FE search page - Client: Client-Engage-New","Chrome","Sun May 25 04:05:05 UTC 2025","failed","Sun May 25 04:05:34 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Branding - Colors","","",""
"","7722","Search by Office Name","Chrome","Sun May 25 04:19:49 UTC 2025","passed","Sun May 25 04:19:57 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","12999","Authenticate ClientElite_2_Existing user","setup","Sun May 25 04:02:52 UTC 2025","passed","Sun May 25 04:03:05 UTC 2025","","","",""
"","0","Disable Request Registration at page level and validate it on the FE page - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:15:26 UTC 2025","skipped","Sun May 25 04:15:26 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","21234","Client can perform a search in Map Search FE page and the number of results is 100 - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:08:36 UTC 2025","failed","Sun May 25 04:08:57 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","21323","Disclaimer is displayed in Advanced Search FE page and Details Listing FE page - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:18:09 UTC 2025","failed","Sun May 25 04:18:30 UTC 2025","Type of user: Client > Front End Pages","","",""
"","4513","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:04:00 UTC 2025","passed","Sun May 25 04:04:05 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","10126","Client creation: engage Completes Successfully","Chrome","Sun May 25 04:20:28 UTC 2025","passed","Sun May 25 04:20:38 UTC 2025","Type of user: Super User > MW Menu: Clients > Sub-menu: Create Client > Testing with engage_signup","","",""
"","9205","Create New Widget - Type: listings-carousel - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:16:34 UTC 2025","passed","Sun May 25 04:16:43 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","4210","Visual validation of the Address Search Fron Page - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:13:43 UTC 2025","failed","Sun May 25 04:13:47 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","4986","Save Your Properties Settings - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:05:46 UTC 2025","passed","Sun May 25 04:05:51 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","3140","New client has API key and can make API requests - User: Engage New","Chrome","Sun May 25 04:17:10 UTC 2025","passed","Sun May 25 04:17:13 UTC 2025","Type of user: Client > MW Menu: Home > Sub-menu: Access Control","","",""
"","20718","Client can perform a search in Address Search FE page and the number of results is 25 - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:09:21 UTC 2025","failed","Sun May 25 04:09:42 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","4102","Delete created Search Page - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:13:07 UTC 2025","passed","Sun May 25 04:13:11 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","21120","Client can perform a search in Listing ID Search FE page and the number of results is 25 - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:08:47 UTC 2025","failed","Sun May 25 04:09:08 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","12119","Client creation: core Completes Successfully","Chrome","Sun May 25 04:19:56 UTC 2025","passed","Sun May 25 04:20:09 UTC 2025","Type of user: Super User > MW Menu: Clients > Sub-menu: Create Client > Testing with core_signup","","",""
"","45785","Save Search Settings and verify ""Minimum Price"" and Maximum Price"" in FE page - User: engage_new","Chrome","Sun May 25 04:13:33 UTC 2025","broken","Sun May 25 04:14:19 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","7737","Create Supplemental Listing - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:17:38 UTC 2025","passed","Sun May 25 04:17:46 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","5400","Save Map Settings - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:05:41 UTC 2025","passed","Sun May 25 04:05:47 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","5524","Create Contact - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:03:54 UTC 2025","passed","Sun May 25 04:04:00 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","6230","Create New Widget - Type: ai-smart-search - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:15:48 UTC 2025","passed","Sun May 25 04:15:54 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","21163","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Sun May 25 04:19:02 UTC 2025","passed","Sun May 25 04:19:23 UTC 2025","Sign Up","","",""
"","20915","Client can perform a search in Address Search FE page and the number of results is 25 - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:07:17 UTC 2025","failed","Sun May 25 04:07:37 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","7058","Create Lead - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:17:23 UTC 2025","passed","Sun May 25 04:17:30 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","6804","Search by Office ID","Chrome","Sun May 25 04:19:50 UTC 2025","passed","Sun May 25 04:19:56 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","12026","Client can Upgrade and Downgrade account type - User: Client-Engage-New","Chrome","Sun May 25 04:04:04 UTC 2025","passed","Sun May 25 04:04:16 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Upgrade - User: Client-Engage-New","","",""
"","14146","Create Showcase Legacy Widget with Custom Search - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:15:27 UTC 2025","passed","Sun May 25 04:15:41 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: Legacy","","",""
"","6234","Create Lead - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:17:17 UTC 2025","passed","Sun May 25 04:17:23 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","3946","Search by Agent ID","Chrome","Sun May 25 04:19:46 UTC 2025","passed","Sun May 25 04:19:50 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","6848","Create Search Page - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:13:11 UTC 2025","passed","Sun May 25 04:13:18 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","5796","Create Contact - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:03:54 UTC 2025","passed","Sun May 25 04:04:00 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","21657","User Signup: Hals-off signup Completes Successfully","Chrome","Sun May 25 04:18:37 UTC 2025","passed","Sun May 25 04:18:58 UTC 2025","Sign Up","","",""
"","24420","Set Map Refresh Behavior and Desktop Clustering in Global Settings and verify in FE page - User: engage_new","Chrome","Sun May 25 04:06:27 UTC 2025","failed","Sun May 25 04:06:51 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","4207","User Signup: Godaddy partner code signup - Accurate Setup Pricing Displayed","Chrome","Sun May 25 04:19:09 UTC 2025","passed","Sun May 25 04:19:13 UTC 2025","Sign Up","","",""
"","402","Client can perform a search in Email Update Sign Up Search FE page and the number of results is 25 - User: Client-Core-1-Existing","Chrome","Sun May 25 04:12:45 UTC 2025","skipped","Sun May 25 04:12:45 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global > Sub-menu: Results","","",""
"","10297","Create New Widget - Type: listings-showcase - User: Client-Elite-1-Existing","Chrome","Sun May 25 04:16:43 UTC 2025","passed","Sun May 25 04:16:53 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","3679","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Sun May 25 04:18:58 UTC 2025","passed","Sun May 25 04:19:02 UTC 2025","Sign Up","","",""
"","4626","Save Results Settings - User: Client-Engage-1-Existing","Chrome","Sun May 25 04:05:36 UTC 2025","passed","Sun May 25 04:05:41 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
