"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3204","Save Details Settings - User: Client-Engage-1-Existing","Chrome","Thu Apr 24 01:30:53 UTC 2025","passed","Thu Apr 24 01:30:56 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","27105","Visual validation of the Address Search Fron Page - User: Client-Engage-1-Existing","Chrome","Thu Apr 24 01:32:33 UTC 2025","passed","Thu Apr 24 01:33:00 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","7054","Create New Wdiget - Type: ai-smart-search - User: Client-Engage-1-Existing","Chrome","Thu Apr 24 01:33:59 UTC 2025","passed","Thu Apr 24 01:34:06 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","7882","Create New Wdiget - Type: virtual-showings - User: Client-Engage-1-Existing","Chrome","Thu Apr 24 01:34:12 UTC 2025","passed","Thu Apr 24 01:34:20 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","10159","Create Supplemental Listing - User: Client-Elite-1-Existing","Chrome","Thu Apr 24 01:34:45 UTC 2025","passed","Thu Apr 24 01:34:56 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","9438","Disable Request Registration at page level and validate it on the FE page - User: Client-Engage-1-Existing","Chrome","Thu Apr 24 01:32:30 UTC 2025","passed","Thu Apr 24 01:32:39 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","4158","Delete created Search Page - User: Client-Elite-1-Existing","Chrome","Thu Apr 24 01:32:12 UTC 2025","passed","Thu Apr 24 01:32:16 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","4187","New client has API key and can make API requests - User: Engage New","Chrome","Thu Apr 24 01:34:13 UTC 2025","passed","Thu Apr 24 01:34:17 UTC 2025","Type of user: Client > MW Menu: Home > Sub-menu: Access Control","","",""
"","4279","Save Other Settings - User: Client-Engage-1-Existing","Chrome","Thu Apr 24 01:31:20 UTC 2025","passed","Thu Apr 24 01:31:24 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","11683","Save Search Settings and verify ""Minimum Price"" and Maximum Price"" in FE page - User: engage_new","Chrome","Thu Apr 24 01:31:44 UTC 2025","passed","Thu Apr 24 01:31:56 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","10050","Create New Wdiget - Type: listings-showcase - User: Client-Engage-1-Existing","Chrome","Thu Apr 24 01:34:30 UTC 2025","passed","Thu Apr 24 01:34:40 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","3151","User Signup: Godaddy partner code signup - Accurate Setup Pricing Displayed","Chrome","Thu Apr 24 01:37:16 UTC 2025","passed","Thu Apr 24 01:37:19 UTC 2025","Sign Up","","",""
"","5395","Save Mobile Settings - User: Client-Engage-1-Existing","Chrome","Thu Apr 24 01:31:15 UTC 2025","passed","Thu Apr 24 01:31:20 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","5180","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Thu Apr 24 01:30:32 UTC 2025","passed","Thu Apr 24 01:30:37 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","14430","Create New Wdiget - Type: prime-map-search - User: Client-Engage-1-Existing","Chrome","Thu Apr 24 01:34:40 UTC 2025","passed","Thu Apr 24 01:34:54 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","9999","Authenticate new client","setup","Thu Apr 24 01:30:03 UTC 2025","passed","Thu Apr 24 01:30:13 UTC 2025","Authenticate SuperUser user and create a new client","","",""
"","10400","Disable Request Registration at page level and validate it on the FE page - User: Client-Elite-1-Existing","Chrome","Thu Apr 24 01:32:50 UTC 2025","passed","Thu Apr 24 01:33:00 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","6715","Create Lead - User: Client-Elite-1-Existing","Chrome","Thu Apr 24 01:34:31 UTC 2025","passed","Thu Apr 24 01:34:37 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","4975","Delete All Contacts - User: Client-Engage-1-Existing","Chrome","Thu Apr 24 01:30:22 UTC 2025","passed","Thu Apr 24 01:30:27 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
