"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24897","User Signup: Regular signup Completes Successfully","Chrome","Fri May 02 22:54:40 UTC 2025","passed","Fri May 02 22:55:05 UTC 2025","Sign Up","","",""
"","9848","Client creation: core Completes Successfully","Chrome","Fri May 02 22:57:01 UTC 2025","passed","Fri May 02 22:57:11 UTC 2025","Type of user: Super User > MW Menu: Clients > Sub-menu: Create Client > Testing with core_signup","","",""
"","4069","Save Map Settings - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:50:36 UTC 2025","passed","Fri May 02 22:50:40 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","5899","Create New Wdiget - Type: market-report - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:53:44 UTC 2025","passed","Fri May 02 22:53:50 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","3641","Save Your Properties Settings - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:50:40 UTC 2025","passed","Fri May 02 22:50:43 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","5921","Create Lead - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:54:21 UTC 2025","passed","Fri May 02 22:54:27 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","0","Delete created custom Location List","Chrome","Fri May 02 22:52:21 UTC 2025","skipped","Fri May 02 22:52:21 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Locations","","",""
"","21390","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Fri May 02 22:56:28 UTC 2025","passed","Fri May 02 22:56:49 UTC 2025","Sign Up","","",""
"","7615","Create New Wdiget - Type: listings-carousel - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:53:58 UTC 2025","passed","Fri May 02 22:54:05 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","22493","Create Saved Link - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:52:54 UTC 2025","passed","Fri May 02 22:53:16 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website > Sub-menu: Saved Links","","",""
"","21494","Create custom city Location List and Verify City default selected list in Search Pages Preferences","Chrome","Fri May 02 22:51:29 UTC 2025","passed","Fri May 02 22:51:51 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Locations","","",""
"","24085","User Signup: Free setup signup Completes Successfully","Chrome","Fri May 02 22:55:07 UTC 2025","passed","Fri May 02 22:55:32 UTC 2025","Sign Up","","",""
"","3567","User Signup: Godaddy partner code signup - Accurate Setup Pricing Displayed","Chrome","Fri May 02 22:56:49 UTC 2025","passed","Fri May 02 22:56:53 UTC 2025","Sign Up","","",""
"","13404","Create Agent - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:49:49 UTC 2025","passed","Fri May 02 22:50:03 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","2877","New client has API key and can make API requests - User: Engage New","Chrome","Fri May 02 22:54:06 UTC 2025","passed","Fri May 02 22:54:09 UTC 2025","Type of user: Client > MW Menu: Home > Sub-menu: Access Control","","",""
"","2552","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Fri May 02 22:55:05 UTC 2025","passed","Fri May 02 22:55:07 UTC 2025","Sign Up","","",""
"","25067","User Signup: Hals-off signup Completes Successfully","Chrome","Fri May 02 22:55:37 UTC 2025","passed","Fri May 02 22:56:02 UTC 2025","Sign Up","","",""
"","6847","Single Query search - Resource: Property - Class: Property - Limit 1 run first chunk","Chrome","Fri May 02 22:57:21 UTC 2025","passed","Fri May 02 22:57:28 UTC 2025","Type of user: Super User > MW Menu: MLS > Sub-menu: Data > Sub-menu: MLS Data Explorer","","",""
"","25546","Edit County List, Verify in FE, and Revert","Chrome","Fri May 02 22:51:55 UTC 2025","failed","Fri May 02 22:52:20 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Locations","","",""
"","6169","Create Supplemental Listing - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:54:27 UTC 2025","passed","Fri May 02 22:54:33 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","6016","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:50:21 UTC 2025","passed","Fri May 02 22:50:27 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","5344","Delete All Agents - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:50:03 UTC 2025","passed","Fri May 02 22:50:08 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","11140","Authenticate ClientElite_1_Existing user","setup","Fri May 02 22:48:11 UTC 2025","passed","Fri May 02 22:48:23 UTC 2025","","","",""
"","7070","Configure all Your Properties settings and verify they are saved - User: engage_new","Chrome","Fri May 02 22:52:23 UTC 2025","passed","Fri May 02 22:52:30 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","9071","Create New Wdiget - Type: listings-carousel - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:55:30 UTC 2025","passed","Fri May 02 22:55:39 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","3868","Search by Agent ID","Chrome","Fri May 02 22:56:48 UTC 2025","passed","Fri May 02 22:56:52 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","5048","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Fri May 02 22:55:32 UTC 2025","passed","Fri May 02 22:55:37 UTC 2025","Sign Up","","",""
"","10299","Create New Wdiget - Type: listings-showcase - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:55:39 UTC 2025","passed","Fri May 02 22:55:49 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","13860","Enable Request Registration at page level and validate it on the FE page - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:52:54 UTC 2025","passed","Fri May 02 22:53:07 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","7190","Create New Wdiget - Type: virtual-showings - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:53:50 UTC 2025","passed","Fri May 02 22:53:58 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","7364","Create Lead - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:54:14 UTC 2025","passed","Fri May 02 22:54:21 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","12001","Client can Upgrade and Downgrade account type - User: Engage New","Chrome","Fri May 02 22:49:26 UTC 2025","passed","Fri May 02 22:49:38 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Upgrade","","",""
"","11361","Client can Upgrade and Downgrade multi user level - User: Engage New","Chrome","Fri May 02 22:49:38 UTC 2025","passed","Fri May 02 22:49:49 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Upgrade","","",""
"","6473","Create Supplemental Listing - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:54:33 UTC 2025","passed","Fri May 02 22:54:40 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","17384","Create Showcase Legacy Widget with Custom Search - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:53:37 UTC 2025","passed","Fri May 02 22:53:54 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: Legacy","","",""
"","7828","Client can modify and save branding colors. Branding colors are displayed as expected in FE search page - Client: engage_new","Chrome","Fri May 02 22:50:03 UTC 2025","failed","Fri May 02 22:50:11 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Branding - Colors","","",""
"","6638","Create Contact - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:49:38 UTC 2025","passed","Fri May 02 22:49:45 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","4825","Save Email Settings - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:50:43 UTC 2025","passed","Fri May 02 22:50:48 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","3739","Search by Agent Name","Chrome","Fri May 02 22:56:44 UTC 2025","passed","Fri May 02 22:56:48 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","5656","Delete created Search Page - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:52:48 UTC 2025","passed","Fri May 02 22:52:54 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","26243","Authenticate SuperUser user and create a new client","setup","Fri May 02 22:48:50 UTC 2025","passed","Fri May 02 22:49:16 UTC 2025","Authenticate SuperUser user and create a new client","","",""
"","8129","Create New Wdiget - Type: listings-showcase - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:54:05 UTC 2025","passed","Fri May 02 22:54:13 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","12680","Enable Request Registration at page level and validate it on the FE page - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:53:18 UTC 2025","passed","Fri May 02 22:53:31 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","9353","Visual validation of the Address Search Fron Page - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:52:44 UTC 2025","passed","Fri May 02 22:52:54 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","8980","Create Search Page - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:52:39 UTC 2025","passed","Fri May 02 22:52:48 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","6115","Create New Wdiget - Type: ai-smart-search - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:53:38 UTC 2025","passed","Fri May 02 22:53:44 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","2738","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Fri May 02 22:56:02 UTC 2025","passed","Fri May 02 22:56:04 UTC 2025","Sign Up","","",""
"","7669","Disable Request Registration at page level and validate it on the FE page - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:53:31 UTC 2025","passed","Fri May 02 22:53:38 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","12146","Create Showcase Legacy Widget with Custom Search - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:53:54 UTC 2025","passed","Fri May 02 22:54:06 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: Legacy","","",""
"","4427","Save Results Settings - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:50:27 UTC 2025","passed","Fri May 02 22:50:32 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","9852","Global Settings - Email - Change email subject, send preview and verify in Message Center - User: engage_new","Chrome","Fri May 02 22:50:27 UTC 2025","passed","Fri May 02 22:50:37 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","4344","Search by Office ID","Chrome","Fri May 02 22:56:57 UTC 2025","passed","Fri May 02 22:57:01 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","8297","Save Search Settings and verify ""Minimum Price"" and Maximum Price"" in FE page - User: engage_new","Chrome","Fri May 02 22:52:16 UTC 2025","passed","Fri May 02 22:52:25 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","5490","Delete All Contacts - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:49:33 UTC 2025","passed","Fri May 02 22:49:38 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","5922","Create New Wdiget - Type: market-report - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:55:18 UTC 2025","passed","Fri May 02 22:55:24 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","24551","Create New Wdiget - Type: prime-map-search - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:56:17 UTC 2025","failed","Fri May 02 22:56:42 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","4787","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:49:45 UTC 2025","passed","Fri May 02 22:49:50 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","3140","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Fri May 02 22:56:25 UTC 2025","passed","Fri May 02 22:56:28 UTC 2025","Sign Up","","",""
"","4919","Search by Office Name","Chrome","Fri May 02 22:56:52 UTC 2025","passed","Fri May 02 22:56:57 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","8622","Set Map Refresh Behavior and Desktop Clustering in Global Settings and verify in FE page - User: engage_new","Chrome","Fri May 02 22:51:00 UTC 2025","passed","Fri May 02 22:51:08 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","20346","User Signup: Developer partner code signup Completes Successfully","Chrome","Fri May 02 22:56:04 UTC 2025","passed","Fri May 02 22:56:25 UTC 2025","Sign Up","","",""
"","9655","Client creation: engage Completes Successfully","Chrome","Fri May 02 22:57:11 UTC 2025","passed","Fri May 02 22:57:21 UTC 2025","Type of user: Super User > MW Menu: Clients > Sub-menu: Create Client > Testing with engage_signup","","",""
"","12649","Create Agent - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:50:08 UTC 2025","passed","Fri May 02 22:50:21 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","3935","Save Details Settings - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:50:32 UTC 2025","passed","Fri May 02 22:50:36 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","3877","Save Mobile Settings - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:50:52 UTC 2025","passed","Fri May 02 22:50:56 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","15080","Set Default Number of Properties Per Page in Results Search Settings and verify in FE page - User: engage_new","Chrome","Fri May 02 22:52:01 UTC 2025","passed","Fri May 02 22:52:16 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","4636","New client can revoke and create new code - User: Engage New","Chrome","Fri May 02 22:54:09 UTC 2025","passed","Fri May 02 22:54:14 UTC 2025","Type of user: Client > MW Menu: Home > Sub-menu: Access Control","","",""
"","21488","User Signup: Lite account type signup Completes Successfully","Chrome","Fri May 02 22:57:19 UTC 2025","passed","Fri May 02 22:57:40 UTC 2025","Sign Up","","",""
"","3940","Verify the created custom list appears in FE Basic Search","Chrome","Fri May 02 22:51:51 UTC 2025","passed","Fri May 02 22:51:55 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Locations","","",""
"","22514","Should update MLS Custom Display name and verify it on front-end search page - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:51:36 UTC 2025","failed","Fri May 02 22:51:59 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: MLS","","",""
"","2698","User Signup: Elite account type signup - Accurate Setup Pricing Displayed","Chrome","Fri May 02 22:57:16 UTC 2025","passed","Fri May 02 22:57:19 UTC 2025","Sign Up","","",""
"","6185","Create New Wdiget - Type: virtual-showings - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:55:24 UTC 2025","passed","Fri May 02 22:55:30 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","23295","User Signup: Elite account type signup Completes Successfully","Chrome","Fri May 02 22:56:53 UTC 2025","passed","Fri May 02 22:57:16 UTC 2025","Sign Up","","",""
"","3592","Save Social Settings - User: Client-Engage-1-Existing","Chrome","Fri May 02 22:50:48 UTC 2025","passed","Fri May 02 22:50:52 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","20477","Create Saved Link - User: Client-Elite-1-Existing","Chrome","Fri May 02 22:53:16 UTC 2025","passed","Fri May 02 22:53:37 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website > Sub-menu: Saved Links","","",""
