"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8525","Create Supplemental Listing - User: Client-Engage-1-Existing","Chrome","Sun Apr 20 04:08:26 UTC 2025","passed","Sun Apr 20 04:08:34 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","2602","User Signup: Lite account type signup - Accurate Setup Pricing Displayed","Chrome","Sun Apr 20 04:11:41 UTC 2025","passed","Sun Apr 20 04:11:43 UTC 2025","Sign Up","","",""
"","9363","Create New Wdiget - Type: prime-map-search - User: Client-Engage-1-Existing","Chrome","Sun Apr 20 04:08:09 UTC 2025","passed","Sun Apr 20 04:08:18 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","2372","User Signup: Elite account type signup - Accurate Setup Pricing Displayed","Chrome","Sun Apr 20 04:11:17 UTC 2025","passed","Sun Apr 20 04:11:19 UTC 2025","Sign Up","","",""
"","3672","New client has API key and can make API requests - User: Engage New","Chrome","Sun Apr 20 04:07:50 UTC 2025","passed","Sun Apr 20 04:07:53 UTC 2025","Type of user: Client > MW Menu: Home > Sub-menu: Access Control","","",""
"","9543","Create Supplemental Listing - User: Client-Elite-1-Existing","Chrome","Sun Apr 20 04:08:34 UTC 2025","passed","Sun Apr 20 04:08:44 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","27521","User Signup: Free setup signup Completes Successfully","Chrome","Sun Apr 20 04:09:13 UTC 2025","passed","Sun Apr 20 04:09:41 UTC 2025","Sign Up","","",""
"","3830","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Sun Apr 20 04:09:10 UTC 2025","passed","Sun Apr 20 04:09:13 UTC 2025","Sign Up","","",""
"","9874","Create New Wdiget - Type: prime-map-search - User: Client-Elite-1-Existing","Chrome","Sun Apr 20 04:08:54 UTC 2025","passed","Sun Apr 20 04:09:04 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","3275","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Sun Apr 20 04:09:41 UTC 2025","passed","Sun Apr 20 04:09:44 UTC 2025","Sign Up","","",""
"","19926","Create Lead - User: Client-Elite-1-Existing","Chrome","Sun Apr 20 04:08:06 UTC 2025","passed","Sun Apr 20 04:08:26 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","10261","Disable Request Registration at page level and validate it on the FE page - User: Client-Elite-1-Existing","Chrome","Sun Apr 20 04:06:32 UTC 2025","passed","Sun Apr 20 04:06:42 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","11881","Create Agent - User: Client-Elite-1-Existing","Chrome","Sun Apr 20 04:05:05 UTC 2025","passed","Sun Apr 20 04:05:16 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","4363","Search by Agent Name","Chrome","Sun Apr 20 04:09:04 UTC 2025","passed","Sun Apr 20 04:09:08 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","4261","Create New Wdiget - Type: ai-smart-search - User: Client-Elite-1-Existing","Chrome","Sun Apr 20 04:08:18 UTC 2025","passed","Sun Apr 20 04:08:23 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","5018","Search by Agent ID","Chrome","Sun Apr 20 04:09:08 UTC 2025","passed","Sun Apr 20 04:09:13 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","24503","Authenticate SuperUser user and create a new client","setup","Sun Apr 20 04:03:49 UTC 2025","passed","Sun Apr 20 04:04:14 UTC 2025","","","",""
"","3521","Save Other Settings - User: Client-Engage-1-Existing","Chrome","Sun Apr 20 04:05:23 UTC 2025","passed","Sun Apr 20 04:05:27 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","5655","Create New Wdiget - Type: market-report - User: Client-Elite-1-Existing","Chrome","Sun Apr 20 04:08:23 UTC 2025","passed","Sun Apr 20 04:08:28 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
