"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","275","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Thu Mar 20 20:31:09 UTC 2025","skipped","Thu Mar 20 20:31:09 UTC 2025","Sign Up","","",""
"","311","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Thu Mar 20 20:31:12 UTC 2025","skipped","Thu Mar 20 20:31:12 UTC 2025","Sign Up","","",""
"","27166","Create Saved Link - User: Client-Elite-1-Existing","Chrome","Thu Mar 20 20:31:42 UTC 2025","passed","Thu Mar 20 20:32:09 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website > Sub-menu: Saved Links","","",""
"","430","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Thu Mar 20 20:31:10 UTC 2025","skipped","Thu Mar 20 20:31:11 UTC 2025","Sign Up","","",""
"","14639","Create Agent - User: Client-Elite-1-Existing","Chrome","Thu Mar 20 20:30:34 UTC 2025","passed","Thu Mar 20 20:30:49 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","4317","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Thu Mar 20 20:30:49 UTC 2025","passed","Thu Mar 20 20:30:53 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","13650","Authenticate ClientElite_1_Existing user","setup","Thu Mar 20 20:29:57 UTC 2025","passed","Thu Mar 20 20:30:11 UTC 2025","","","",""
"","375","User Signup: Developer partner code signup Completes Successfully","Chrome","Thu Mar 20 20:31:11 UTC 2025","skipped","Thu Mar 20 20:31:11 UTC 2025","Sign Up","","",""
"","7299","Create Contact - User: Client-Elite-1-Existing","Chrome","Thu Mar 20 20:30:28 UTC 2025","passed","Thu Mar 20 20:30:35 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","214","User Signup: Regular signup Completes Successfully","Chrome","Thu Mar 20 20:31:09 UTC 2025","skipped","Thu Mar 20 20:31:09 UTC 2025","Sign Up","","",""
"","303","User Signup: Elite account type signup Completes Successfully","Chrome","Thu Mar 20 20:31:12 UTC 2025","skipped","Thu Mar 20 20:31:13 UTC 2025","Sign Up","","",""
"","7194","Create Contact - User: Client-Platinum-1-Existing","Chrome","Thu Mar 20 20:30:13 UTC 2025","passed","Thu Mar 20 20:30:21 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","291","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Thu Mar 20 20:31:10 UTC 2025","skipped","Thu Mar 20 20:31:10 UTC 2025","Sign Up","","",""
"","6174","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Thu Mar 20 20:30:35 UTC 2025","passed","Thu Mar 20 20:30:41 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","352","User Signup: Free setup signup Completes Successfully","Chrome","Thu Mar 20 20:31:10 UTC 2025","skipped","Thu Mar 20 20:31:10 UTC 2025","Sign Up","","",""
"","251","User Signup: Lite account type signup - Accurate Setup Pricing Displayed","Chrome","Thu Mar 20 20:31:13 UTC 2025","skipped","Thu Mar 20 20:31:14 UTC 2025","Sign Up","","",""
"","349","User Signup: Elite account type signup - Accurate Setup Pricing Displayed","Chrome","Thu Mar 20 20:31:13 UTC 2025","skipped","Thu Mar 20 20:31:13 UTC 2025","Sign Up","","",""
"","6384","Delete All Agents - User: Client-Platinum-1-Existing","Chrome","Thu Mar 20 20:30:28 UTC 2025","passed","Thu Mar 20 20:30:34 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","6796","Delete All Contacts - User: Client-Platinum-1-Existing","Chrome","Thu Mar 20 20:30:21 UTC 2025","passed","Thu Mar 20 20:30:28 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","294","User Signup: Godaddy partner code signup - Accurate Setup Pricing Displayed","Chrome","Thu Mar 20 20:31:12 UTC 2025","skipped","Thu Mar 20 20:31:12 UTC 2025","Sign Up","","",""
"","387","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Thu Mar 20 20:31:11 UTC 2025","skipped","Thu Mar 20 20:31:12 UTC 2025","Sign Up","","",""
"","12966","Authenticate ClientPlatinum_1_Existing user","setup","Thu Mar 20 20:29:57 UTC 2025","passed","Thu Mar 20 20:30:10 UTC 2025","","","",""
"","27746","Create Saved Link - User: Client-Platinum-1-Existing","Chrome","Thu Mar 20 20:31:13 UTC 2025","failed","Thu Mar 20 20:31:41 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website > Sub-menu: Saved Links","","",""
"","482","User Signup: Lite account type signup Completes Successfully","Chrome","Thu Mar 20 20:31:13 UTC 2025","skipped","Thu Mar 20 20:31:13 UTC 2025","Sign Up","","",""
"","14466","Create Agent - User: Client-Platinum-1-Existing","Chrome","Thu Mar 20 20:30:13 UTC 2025","passed","Thu Mar 20 20:30:28 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","8588","Create Lead - User: Client-Elite-1-Existing","Chrome","Thu Mar 20 20:31:00 UTC 2025","passed","Thu Mar 20 20:31:09 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","235","User Signup: Hals-off signup Completes Successfully","Chrome","Thu Mar 20 20:31:10 UTC 2025","skipped","Thu Mar 20 20:31:10 UTC 2025","Sign Up","","",""
"","7112","Create Lead - User: Client-Platinum-1-Existing","Chrome","Thu Mar 20 20:30:53 UTC 2025","passed","Thu Mar 20 20:31:00 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
