"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4846","New client can revoke and create new code - User: Engage New","Chrome","Tue May 06 04:08:32 UTC 2025","passed","Tue May 06 04:08:37 UTC 2025","Type of user: Client > MW Menu: Home > Sub-menu: Access Control","","",""
"","6442","Single Query search - Resource: Property - Class: Property - Limit 1 run first chunk","Chrome","Tue May 06 04:12:16 UTC 2025","passed","Tue May 06 04:12:23 UTC 2025","Type of user: Super User > MW Menu: MLS > Sub-menu: Data > Sub-menu: MLS Data Explorer","","",""
"","24557","User Signup: Developer partner code signup Completes Successfully","Chrome","Tue May 06 04:10:37 UTC 2025","passed","Tue May 06 04:11:02 UTC 2025","Sign Up","","",""
"","4558","Create New Wdiget - Type: ai-smart-search - User: Client-Elite-1-Existing","Chrome","Tue May 06 04:09:56 UTC 2025","passed","Tue May 06 04:10:00 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","18371","Set Default Number of Properties Per Page in Results Search Settings and verify in FE page - User: engage_new","Chrome","Tue May 06 04:06:20 UTC 2025","passed","Tue May 06 04:06:39 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","6163","Delete All Agents - User: Client-Engage-1-Existing","Chrome","Tue May 06 04:04:20 UTC 2025","passed","Tue May 06 04:04:26 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","10323","Client creation: engage Completes Successfully","Chrome","Tue May 06 04:12:06 UTC 2025","passed","Tue May 06 04:12:16 UTC 2025","Type of user: Super User > MW Menu: Clients > Sub-menu: Create Client > Testing with engage_signup","","",""
"","5188","Create New Wdiget - Type: ai-smart-search - User: Client-Engage-1-Existing","Chrome","Tue May 06 04:08:22 UTC 2025","passed","Tue May 06 04:08:28 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","4981","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Tue May 06 04:04:00 UTC 2025","passed","Tue May 06 04:04:05 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","4580","Save Social Settings - User: Client-Engage-1-Existing","Chrome","Tue May 06 04:06:02 UTC 2025","passed","Tue May 06 04:06:06 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","21829","Create Saved Link - User: Client-Elite-1-Existing","Chrome","Tue May 06 04:08:07 UTC 2025","passed","Tue May 06 04:08:29 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website > Sub-menu: Saved Links","","",""
"","5808","Search by Agent Name","Chrome","Tue May 06 04:11:33 UTC 2025","passed","Tue May 06 04:11:38 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","2536","User Signup: Lite account type signup - Accurate Setup Pricing Displayed","Chrome","Tue May 06 04:12:24 UTC 2025","passed","Tue May 06 04:12:27 UTC 2025","Sign Up","","",""
"","11268","Global Settings - Email - Change email subject, send preview and verify in Message Center - User: engage_new","Chrome","Tue May 06 04:05:26 UTC 2025","passed","Tue May 06 04:05:37 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
