"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4916","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Sun May 18 04:04:09 UTC 2025","passed","Sun May 18 04:04:14 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","7377","Authenticate new client","setup","Sun May 18 04:03:54 UTC 2025","passed","Sun May 18 04:04:01 UTC 2025","Authenticate SuperUser user and create a new client","","",""
"","3375","Save Map Settings - User: Client-Engage-1-Existing","Chrome","Sun May 18 04:05:06 UTC 2025","passed","Sun May 18 04:05:09 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","9991","Client creation: core Completes Successfully","Chrome","Sun May 18 04:13:12 UTC 2025","passed","Sun May 18 04:13:22 UTC 2025","Type of user: Super User > MW Menu: Clients > Sub-menu: Create Client > Testing with core_signup","","",""
"","13174","Create Showcase Legacy Widget with Custom Search - User: Client-Engage-1-Existing","Chrome","Sun May 18 04:08:52 UTC 2025","passed","Sun May 18 04:09:06 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: Legacy","","",""
"","2817","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Sun May 18 04:11:21 UTC 2025","passed","Sun May 18 04:11:24 UTC 2025","Sign Up","","",""
"","2468","User Signup: Lite account type signup - Accurate Setup Pricing Displayed","Chrome","Sun May 18 04:12:57 UTC 2025","passed","Sun May 18 04:13:00 UTC 2025","Sign Up","","",""
"","6950","Create Search Page - User: Client-Elite-1-Existing","Chrome","Sun May 18 04:07:53 UTC 2025","passed","Sun May 18 04:08:00 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","7800","Create Search Page - User: Client-Engage-1-Existing","Chrome","Sun May 18 04:07:48 UTC 2025","passed","Sun May 18 04:07:55 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","2637","Search by Office ID","Chrome","Sun May 18 04:13:10 UTC 2025","passed","Sun May 18 04:13:13 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
"","3962","Delete created custom Location List - Client: Client-Engage-2-Existing","Chrome","Sun May 18 04:05:49 UTC 2025","passed","Sun May 18 04:05:53 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Locations","","",""
"","8046","Create Lead - User: Client-Engage-1-Existing","Chrome","Sun May 18 04:10:16 UTC 2025","passed","Sun May 18 04:10:24 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
