"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19186","User Signup: Lite account type signup Completes Successfully","Chrome","Tue Mar 25 20:47:44 UTC 2025","passed","Tue Mar 25 20:48:03 UTC 2025","Sign Up","","",""
"","28402","Create Showcase Legacy Widget with Custom Search - User: Client-Platinum-1-Existing","Chrome","Tue Mar 25 20:44:00 UTC 2025","failed","Tue Mar 25 20:44:28 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: Legacy","","",""
"","33300","Create Showcase Legacy Widget with Custom Search - User: Client-Elite-1-Existing","Chrome","Tue Mar 25 20:45:08 UTC 2025","failed","Tue Mar 25 20:45:41 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: Legacy","","",""
"","21333","User Signup: Developer partner code signup Completes Successfully","Chrome","Tue Mar 25 20:46:26 UTC 2025","passed","Tue Mar 25 20:46:47 UTC 2025","Sign Up","","",""
"","45079","Create Saved Link - User: Client-Platinum-1-Existing","Chrome","Tue Mar 25 20:42:29 UTC 2025","passed","Tue Mar 25 20:43:14 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website > Sub-menu: Saved Links","","",""
"","3981","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Tue Mar 25 20:46:47 UTC 2025","passed","Tue Mar 25 20:46:51 UTC 2025","Sign Up","","",""
"","3097","User Signup: Lite account type signup - Accurate Setup Pricing Displayed","Chrome","Tue Mar 25 20:48:03 UTC 2025","passed","Tue Mar 25 20:48:06 UTC 2025","Sign Up","","",""
"","3768","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Tue Mar 25 20:46:22 UTC 2025","passed","Tue Mar 25 20:46:26 UTC 2025","Sign Up","","",""
"","6241","Delete All Contacts - User: Client-Elite-1-Existing","Chrome","Tue Mar 25 20:42:23 UTC 2025","passed","Tue Mar 25 20:42:29 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","23036","User Signup: Free setup signup Completes Successfully","Chrome","Tue Mar 25 20:45:34 UTC 2025","passed","Tue Mar 25 20:45:57 UTC 2025","Sign Up","","",""
"","16743","Create Agent - User: Client-Platinum-1-Existing","Chrome","Tue Mar 25 20:42:01 UTC 2025","passed","Tue Mar 25 20:42:17 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","15372","Authenticate ClientPlatinum_1_Existing user","setup","Tue Mar 25 20:41:43 UTC 2025","passed","Tue Mar 25 20:41:58 UTC 2025","","","",""
"","21585","User Signup: Hals-off signup Completes Successfully","Chrome","Tue Mar 25 20:46:01 UTC 2025","passed","Tue Mar 25 20:46:22 UTC 2025","Sign Up","","",""
"","20695","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Tue Mar 25 20:46:51 UTC 2025","passed","Tue Mar 25 20:47:12 UTC 2025","Sign Up","","",""
"","7431","Create Contact - User: Client-Platinum-1-Existing","Chrome","Tue Mar 25 20:42:00 UTC 2025","passed","Tue Mar 25 20:42:08 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","3672","User Signup: Free setup signup - Accurate Setup Pricing Displayed","Chrome","Tue Mar 25 20:45:57 UTC 2025","passed","Tue Mar 25 20:46:01 UTC 2025","Sign Up","","",""
"","5601","User Signup: Godaddy partner code signup - Accurate Setup Pricing Displayed","Chrome","Tue Mar 25 20:47:12 UTC 2025","passed","Tue Mar 25 20:47:18 UTC 2025","Sign Up","","",""
