"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3095","Save Email Settings - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:27:12 UTC 2025","passed","Wed May 28 23:27:16 UTC 2025","User: Client-Engage-1-Existing","","",""
"","4797","Delete All Agents - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:29:28 UTC 2025","passed","Wed May 28 23:29:33 UTC 2025","Run these test in serial mode for each user","","",""
"","2607","New client has API key and can make API requests - User: Client-Engage-New","Chrome","Wed May 28 23:24:32 UTC 2025","passed","Wed May 28 23:24:35 UTC 2025","User: Client-Engage-New","","",""
"","186","Client can perform a search in Email Update Sign Up FE page and the number of results is 25 - User: Client-Elite-1-Existing","Chrome","Wed May 28 23:28:28 UTC 2025","skipped","Wed May 28 23:28:28 UTC 2025","User: Client-Elite-1-Existing","","",""
"","6229","Client can perform a search in Listing ID Search FE page and the number of results is 25 - User: Client-Core-1-Existing","Chrome","Wed May 28 23:28:44 UTC 2025","passed","Wed May 28 23:28:51 UTC 2025","User: Client-Core-1-Existing","","",""
"","8897","Set Map Refresh Behavior and Desktop Clustering in Global Settings and verify in FE page","Chrome","Wed May 28 23:27:19 UTC 2025","passed","Wed May 28 23:27:28 UTC 2025","Map Global Settings Test - User: Client-Engage-New","","",""
"","3546","Delete All Contacts - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:29:37 UTC 2025","passed","Wed May 28 23:29:41 UTC 2025","Run these test in serial mode for each user","","",""
"","4022","Delete created Search Page - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:24:55 UTC 2025","passed","Wed May 28 23:24:59 UTC 2025","Run these tests in serial for each client","","",""
"","7885","Authenticate ClientCore_1_Existing user","setup","Wed May 28 23:23:46 UTC 2025","passed","Wed May 28 23:23:54 UTC 2025","","","",""
"","4167","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Wed May 28 23:29:33 UTC 2025","passed","Wed May 28 23:29:37 UTC 2025","Run these test in serial mode for each user","","",""
"","6348","Should update MLS Custom Display name and verify it on front-end search page - User: Client-Engage-2-Existing","Chrome","Wed May 28 23:28:56 UTC 2025","passed","Wed May 28 23:29:02 UTC 2025","MLS Global Settings Test - User: Client-Engage-2-Existing","","",""
"","10166","Client can perform a search in Listing ID Search FE page and the number of results is 25 - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:27:46 UTC 2025","passed","Wed May 28 23:27:56 UTC 2025","User: Client-Engage-1-Existing","","",""
"","11756","Enable Request Registration at page level and validate it on the FE page - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:24:59 UTC 2025","passed","Wed May 28 23:25:11 UTC 2025","Run these tests in serial for each client","","",""
"","2683","User Signup: Elite account type signup - Accurate Setup Pricing Displayed","Chrome","Wed May 28 23:31:22 UTC 2025","passed","Wed May 28 23:31:24 UTC 2025","Sign Up","","",""
"","2698","Search by Agent Name","Chrome","Wed May 28 23:31:49 UTC 2025","passed","Wed May 28 23:31:52 UTC 2025","Sub-menu: Agent/Office/Listing Search","","",""
"","2366","User Signup: Godaddy partner code signup - Accurate Setup Pricing Displayed","Chrome","Wed May 28 23:31:16 UTC 2025","passed","Wed May 28 23:31:18 UTC 2025","Sign Up","","",""
"","21917","Create Saved Link - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:25:07 UTC 2025","passed","Wed May 28 23:25:29 UTC 2025","Create Saved Link and delete it after the test","","",""
"","7433","Global Settings - Email - Change email subject, send preview and verify in Message Center - User: Client-Engage-New","Chrome","Wed May 28 23:26:55 UTC 2025","passed","Wed May 28 23:27:02 UTC 2025","Email Global Settings Test - User: Client-Engage-New","","",""
"","2411","Search by Agent ID","Chrome","Wed May 28 23:31:52 UTC 2025","passed","Wed May 28 23:31:55 UTC 2025","Sub-menu: Agent/Office/Listing Search","","",""
"","3235","Save Social Settings - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:27:16 UTC 2025","passed","Wed May 28 23:27:19 UTC 2025","User: Client-Engage-1-Existing","","",""
"","17240","Disclaimer is displayed in Advanced Search FE page and Details Listing FE page - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:30:20 UTC 2025","passed","Wed May 28 23:30:37 UTC 2025","Disclaimer Tests - User: Client-Engage-1-Existing","","",""
"","9586","Client can Upgrade and Downgrade account type - User: Client-Engage-New","Chrome","Wed May 28 23:29:10 UTC 2025","passed","Wed May 28 23:29:19 UTC 2025","User: Client-Engage-New","","",""
"","7584","Disclaimer is displayed in New Widgets Preview FE page - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:29:45 UTC 2025","passed","Wed May 28 23:29:53 UTC 2025","Disclaimer Tests - User: Client-Engage-1-Existing","","",""
"","2165","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Wed May 28 23:30:54 UTC 2025","passed","Wed May 28 23:30:56 UTC 2025","Sign Up","","",""
"","8845","Client creation: core Completes Successfully","Chrome","Wed May 28 23:31:41 UTC 2025","passed","Wed May 28 23:31:49 UTC 2025","Testing with core_signup","","",""
"","181","Verify the created custom list appears in FE Basic Search - Client: Client-Engage-2-Existing","Chrome","Wed May 28 23:29:12 UTC 2025","skipped","Wed May 28 23:29:12 UTC 2025","Run these tests in serial mode","","",""
"","5102","Create New Widget - Type: ai-smart-search - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:25:41 UTC 2025","passed","Wed May 28 23:25:46 UTC 2025","Create a New Widget and delete it after the test","","",""
"","4195","Search by Office Name","Chrome","Wed May 28 23:31:53 UTC 2025","passed","Wed May 28 23:31:58 UTC 2025","Sub-menu: Agent/Office/Listing Search","","",""
"","5675","Create New Widget - Type: listings-showcase - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:25:51 UTC 2025","passed","Wed May 28 23:25:56 UTC 2025","Create a New Widget and delete it after the test","","",""
"","7971","Create Agent - User: Client-Elite-1-Existing","Chrome","Wed May 28 23:29:25 UTC 2025","passed","Wed May 28 23:29:33 UTC 2025","Run these test in serial mode for each user","","",""
"","4512","Create Contact - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:29:33 UTC 2025","passed","Wed May 28 23:29:37 UTC 2025","Run these test in serial mode for each user","","",""
"","228","Client can perform a search in Email Update Sign Up FE page and the number of results is 25 - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:27:56 UTC 2025","skipped","Wed May 28 23:27:56 UTC 2025","User: Client-Engage-1-Existing","","",""
"","7095","Authenticate SuperUser user","setup","Wed May 28 23:23:54 UTC 2025","passed","Wed May 28 23:24:01 UTC 2025","Authenticate SuperUser user and create a new client","","",""
"","4588","Create Lead - User: Client-Elite-1-Existing","Chrome","Wed May 28 23:24:37 UTC 2025","passed","Wed May 28 23:24:41 UTC 2025","Sub-menu: Create","","",""
"","7081","Create Search Page - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:24:48 UTC 2025","passed","Wed May 28 23:24:55 UTC 2025","Run these tests in serial for each client","","",""
"","7461","Should change property types order and verify it on front-end search page - User: Client-Engage-New","Chrome","Wed May 28 23:29:02 UTC 2025","passed","Wed May 28 23:29:10 UTC 2025","MLS Property Type Settings Test - User: Client-Engage-New","","",""
"","2976","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Wed May 28 23:30:29 UTC 2025","passed","Wed May 28 23:30:32 UTC 2025","Sign Up","","",""
"","209","Edit County List, Verify in FE, and Revert - Client: Client-Engage-2-Existing","Chrome","Wed May 28 23:29:12 UTC 2025","skipped","Wed May 28 23:29:13 UTC 2025","Run these tests in serial mode","","",""
"","2631","Save Map Settings - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:27:08 UTC 2025","passed","Wed May 28 23:27:10 UTC 2025","User: Client-Engage-1-Existing","","",""
"","20007","User Signup: Hals-off signup Completes Successfully","Chrome","Wed May 28 23:30:40 UTC 2025","passed","Wed May 28 23:31:00 UTC 2025","Sign Up","","",""
"","23755","Create New Widget - Type: prime-map-search - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:26:20 UTC 2025","failed","Wed May 28 23:26:43 UTC 2025","Create a New Widget and delete it after the test","","",""
"","7069","Client can perform a search in Advanced Search FE page and the number of results is 25 - User: Client-Elite-1-Existing","Chrome","Wed May 28 23:28:02 UTC 2025","passed","Wed May 28 23:28:09 UTC 2025","User: Client-Elite-1-Existing","","",""
"","3354","Save Mobile Settings - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:27:16 UTC 2025","passed","Wed May 28 23:27:19 UTC 2025","User: Client-Engage-1-Existing","","",""
"","11695","Client can perform a search in Address Search FE page and the number of results is 25 - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:27:22 UTC 2025","passed","Wed May 28 23:27:34 UTC 2025","User: Client-Engage-1-Existing","","",""
"","20718","User Signup: Regular signup Completes Successfully","Chrome","Wed May 28 23:30:08 UTC 2025","passed","Wed May 28 23:30:29 UTC 2025","Sign Up","","",""
"","12261","Create Showcase Legacy Widget with Custom Search - User: Client-Engage-1-Existing","Chrome","Wed May 28 23:25:29 UTC 2025","passed","Wed May 28 23:25:41 UTC 2025","Create a Showcase Legacy Widget with Custom Search and delete it after the test","","",""
