"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10296","Create New Wdiget - Type: listings-showcase - User: Client-Platinum-1-Existing","Chrome","Wed Apr 02 16:00:42 UTC 2025","passed","Wed Apr 02 16:00:52 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","12438","Create New Wdiget - Type: prime-map-search - User: Client-Platinum-1-Existing","Chrome","Wed Apr 02 16:00:52 UTC 2025","passed","Wed Apr 02 16:01:05 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","22947","User Signup: Godaddy partner code signup Completes Successfully","Chrome","Wed Apr 02 16:03:05 UTC 2025","passed","Wed Apr 02 16:03:28 UTC 2025","Sign Up","","",""
"","5021","Delete All Agents - User: Client-Elite-1-Existing","Chrome","Wed Apr 02 15:59:11 UTC 2025","passed","Wed Apr 02 15:59:16 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","3027","User Signup: Developer partner code signup - Accurate Setup Pricing Displayed","Chrome","Wed Apr 02 16:03:02 UTC 2025","passed","Wed Apr 02 16:03:05 UTC 2025","Sign Up","","",""
"","20539","Create Showcase Legacy Widget with Custom Search - User: Client-Elite-1-Existing","Chrome","Wed Apr 02 15:59:53 UTC 2025","passed","Wed Apr 02 16:00:13 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: Legacy","","",""
"","4834","User Signup: Regular signup - Accurate Setup Pricing Displayed","Chrome","Wed Apr 02 16:01:37 UTC 2025","passed","Wed Apr 02 16:01:42 UTC 2025","Sign Up","","",""
"","10492","Create Supplemental Listing - User: Client-Platinum-1-Existing","Chrome","Wed Apr 02 16:00:46 UTC 2025","passed","Wed Apr 02 16:00:57 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","3207","User Signup: Hals-off signup - Accurate Setup Pricing Displayed","Chrome","Wed Apr 02 16:02:36 UTC 2025","passed","Wed Apr 02 16:02:39 UTC 2025","Sign Up","","",""
"","8313","Create New Wdiget - Type: listings-carousel - User: Client-Platinum-1-Existing","Chrome","Wed Apr 02 16:00:34 UTC 2025","passed","Wed Apr 02 16:00:42 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","30565","User Signup: Regular signup Completes Successfully","Chrome","Wed Apr 02 16:01:06 UTC 2025","passed","Wed Apr 02 16:01:37 UTC 2025","Sign Up","","",""
"","7683","Create New Wdiget - Type: market-report - User: Client-Elite-1-Existing","Chrome","Wed Apr 02 16:01:12 UTC 2025","passed","Wed Apr 02 16:01:20 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","12476","Create Lead - User: Client-Platinum-1-Existing","Chrome","Wed Apr 02 16:00:26 UTC 2025","passed","Wed Apr 02 16:00:39 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","3054","User Signup: Lite account type signup - Accurate Setup Pricing Displayed","Chrome","Wed Apr 02 16:04:21 UTC 2025","passed","Wed Apr 02 16:04:24 UTC 2025","Sign Up","","",""
"","13591","Create Agent - User: Client-Elite-1-Existing","Chrome","Wed Apr 02 15:58:57 UTC 2025","passed","Wed Apr 02 15:59:10 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","12756","Create Agent - User: Client-Platinum-1-Existing","Chrome","Wed Apr 02 15:58:38 UTC 2025","passed","Wed Apr 02 15:58:51 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","5732","Create Contact - User: Client-Elite-1-Existing","Chrome","Wed Apr 02 15:58:50 UTC 2025","passed","Wed Apr 02 15:58:56 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Contacts","","",""
"","13138","Create New Wdiget - Type: listings-showcase - User: Client-Elite-1-Existing","Chrome","Wed Apr 02 16:01:33 UTC 2025","passed","Wed Apr 02 16:01:46 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","22449","User Signup: Elite account type signup Completes Successfully","Chrome","Wed Apr 02 16:03:32 UTC 2025","passed","Wed Apr 02 16:03:54 UTC 2025","Sign Up","","",""
"","12820","Authenticate ClientElite_1_Existing user","setup","Wed Apr 02 15:58:23 UTC 2025","passed","Wed Apr 02 15:58:36 UTC 2025","","","",""
"","23288","User Signup: Hals-off signup Completes Successfully","Chrome","Wed Apr 02 16:02:12 UTC 2025","passed","Wed Apr 02 16:02:36 UTC 2025","Sign Up","","",""
