"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9823","Disable Request Registration at page level and validate it on the FE page - User: Client-Elite-1-Existing","Chrome","Thu May 08 15:43:49 UTC 2025","passed","Thu May 08 15:43:59 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","13849","Disable Request Registration at page level and validate it on the FE page - User: Client-Engage-1-Existing","Chrome","Thu May 08 15:43:50 UTC 2025","passed","Thu May 08 15:44:04 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","4227","Save Other Settings - User: Client-Engage-1-Existing","Chrome","Thu May 08 15:42:27 UTC 2025","passed","Thu May 08 15:42:31 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","7064","Create Supplemental Listing - User: Client-Elite-1-Existing","Chrome","Thu May 08 15:46:22 UTC 2025","passed","Thu May 08 15:46:29 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","11743","Authenticate ClientEngage_1_Existing user","setup","Thu May 08 15:40:25 UTC 2025","passed","Thu May 08 15:40:36 UTC 2025","","","",""
"","4711","Save Social Settings - User: Client-Engage-1-Existing","Chrome","Thu May 08 15:42:22 UTC 2025","passed","Thu May 08 15:42:27 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Settings > Sub-menu: Global","","",""
"","4977","Delete created Search Page - User: Client-Elite-1-Existing","Chrome","Thu May 08 15:43:17 UTC 2025","passed","Thu May 08 15:43:22 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","8991","Create Lead - User: Client-Elite-1-Existing","Chrome","Thu May 08 15:46:06 UTC 2025","passed","Thu May 08 15:46:15 UTC 2025","Type of user: Client > MW Menu: Leads > Sub-menu: Create","","",""
"","6960","Create Supplemental Listing - User: Client-Engage-1-Existing","Chrome","Thu May 08 15:46:15 UTC 2025","passed","Thu May 08 15:46:22 UTC 2025","Type of user: Client > MW Menu: Listings > Sub-menu: Supplemental","","",""
"","7912","Create New Wdiget - Type: listings-carousel - User: Client-Engage-1-Existing","Chrome","Thu May 08 15:44:47 UTC 2025","passed","Thu May 08 15:44:55 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","14168","Visual validation of the Address Search Fron Page - User: Client-Engage-1-Existing","Chrome","Thu May 08 15:43:22 UTC 2025","passed","Thu May 08 15:43:36 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Website","","",""
"","7028","Create New Wdiget - Type: market-report - User: Client-Engage-1-Existing","Chrome","Thu May 08 15:44:40 UTC 2025","passed","Thu May 08 15:44:47 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","13075","Create Agent - User: Client-Elite-1-Existing","Chrome","Thu May 08 15:41:37 UTC 2025","passed","Thu May 08 15:41:50 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Users > Sub-menu: Agents","","",""
"","11429","Client can Upgrade and Downgrade multi user level - User: Client-Engage-New","Chrome","Thu May 08 15:41:26 UTC 2025","passed","Thu May 08 15:41:37 UTC 2025","Type of user: Client > MW Menu: Account > Sub-menu: Upgrade - User: Client-Engage-New","","",""
"","23859","User Signup: Lite account type signup Completes Successfully","Chrome","Thu May 08 15:47:50 UTC 2025","passed","Thu May 08 15:48:14 UTC 2025","Sign Up","","",""
"","22305","User Signup: Elite account type signup Completes Successfully","Chrome","Thu May 08 15:47:31 UTC 2025","passed","Thu May 08 15:47:53 UTC 2025","Sign Up","","",""
"","6921","Create New Wdiget - Type: listings-carousel - User: Client-Elite-1-Existing","Chrome","Thu May 08 15:45:15 UTC 2025","passed","Thu May 08 15:45:22 UTC 2025","Type of user: Client > MW Menu: Design > Sub-menu: Widgets > Sub-menu: New","","",""
"","3011","Search by Agent ID","Chrome","Thu May 08 15:48:01 UTC 2025","passed","Thu May 08 15:48:04 UTC 2025","Type of user: Super User > MW Menu: Agent/Office > Sub-menu: Agent/Office/Listing Search","","",""
